Date,total,SP500,ACN,ADBE,DEO,EA,FB,GOOG,GRMN,INTU,MSFT
2020-07-20,3837.2385484170327,3251.840087890625,519.5584900778147,665.2519558582467,127.83079833474248,267.2257013157835,372.6340893558575,442.2427286711548,250.25476832339953,548.4586179884128,643.7813984916204
2020-07-21,3797.848315840945,3257.300048828125,517.9772521980572,649.1931057809106,129.03717057934696,263.090712667895,367.06173813824734,440.18084047346844,249.28072431266818,546.9163602597299,635.1104114306212
2020-07-22,3809.87953413768,3276.02001953125,521.4187970699564,650.3182330893113,128.14588818163597,261.127079956473,364.20722785905997,443.0251297511016,253.12695768662917,544.2724738587985,644.237746684714
2020-07-23,3716.8432191697443,3235.659912109375,516.930840603229,630.8693299724905,130.42359612748862,255.57600088453685,353.16882122574305,428.1087903889694,250.25476832339953,535.2942646158104,616.2168070280769
2020-07-24,3689.7095504137214,3215.6298828125,514.9310167960973,628.7797887170095,129.23523333439383,255.34943563602792,350.299135761236,427.0326268728712,241.61323842663572,530.0248700350198,612.4442048344297
2020-07-27,3746.8977532849253,3239.409912109375,519.3027329052697,638.7015199398155,130.63966833404518,257.086503098941,354.5353292876143,432.20998293508393,250.47955797077617,543.7400097281654,620.2024490852141
2020-07-28,3715.530146799852,3218.43994140625,516.6517714908447,631.6291955876127,131.86405003015935,254.48088749935465,349.40329012649363,423.77593237237346,248.15683324022876,544.9334174434505,614.6347690093343
2020-07-29,3756.8590537670107,3258.43994140625,521.7676245898356,637.5325130677246,134.42985425142075,256.65221462538767,354.216465050126,429.8995344789217,246.70824812766918,554.8112630203798,620.841336555545
2020-07-30,3775.587790591567,3246.219970703125,520.8374533525624,641.3024989147705,134.97901201919396,261.67462224384735,356.0536818755698,432.56304952501233,249.7802462763859,558.0426921839985,620.3545342002268
2020-07-31,3808.399200476732,3271.1201171875,522.6977603447042,649.2515672727783,132.55726967282342,267.3956252521652,385.1604982064905,418.8668931268427,246.233707025841,562.5042294738845,623.7316501012023
2020-08-03,3864.707015921611,3294.610107421875,528.2786458387247,654.5850301346011,133.24147772113943,268.7928448423149,382.5641282552908,416.4632130242774,249.68034188364234,572.2902960077772,658.8110382138432
2020-08-04,3846.5472244427783,3306.510009765625,528.2088874312298,653.0507615692317,127.02954945739336,276.2698149578772,379.33002982911455,413.7855615229259,249.60541835278835,570.3441096336419,648.923091688576
2020-08-05,3856.756344083827,3327.77001953125,531.8132255755536,656.8353293444551,123.20335837418496,276.00545042070553,378.25198929764855,416.2259619300101,255.64949120266365,570.9132741752572,647.8582637633485
2020-08-06,3928.4230567008854,3349.159912109375,536.9058022171098,678.1691807917463,122.32107383363557,277.4593113229825,402.788572679383,423.70814634543996,255.57456767180963,573.2633891948449,658.233012643934
2020-08-07,3887.8411991970443,3351.280029296875,538.4637991218372,656.9229992857303,121.81691908885676,271.8704905832505,407.5865724176957,422.12358762734044,254.4756384064452,568.1224740680732,646.4587185978154
2020-08-10,3839.6984540402254,3360.469970703125,535.626838942362,647.7465071568165,121.66387309399082,265.6585577892521,399.32673063230214,422.5783332576691,255.0251030391274,558.4833212404332,633.5891888882724
2020-08-11,3774.5418774126456,3333.68994140625,531.5109509705438,635.9690360529477,122.21304459895053,256.21795496226775,388.89565576687875,418.1212123514148,253.50159439571382,549.3399321324439,618.772496181484
2020-08-12,3848.726820470651,3380.35009765625,534.2548762850893,650.7712093169176,125.47205472568953,264.1480555748479,394.6046763252535,425.54974719517196,257.94723507132153,559.5298712806272,636.4490946957326
2020-08-13,3874.697969069829,3373.429931640625,538.8591085917765,657.5805238452947,125.56208824605139,267.67886062323475,396.7455126982003,428.891156989757,261.29396553637935,563.1284726475542,634.9582798915808
2020-08-14,3856.8194735023126,3372.85009765625,535.4175637198773,654.0443839657196,122.69918989221966,265.14875716967356,396.65441524983845,425.86326618952927,260.4447877254665,560.9803499662736,635.5667596237147
2020-08-17,3881.5952707404554,3381.989990234375,540.928690806403,659.8600315045562,124.10363862905753,265.1865276479029,396.53296743083723,428.75841222694214,260.9443096891842,565.5153441092859,639.7653486962863
2020-08-18,3926.2907026350576,3389.780029296875,544.6725457657166,677.2924813789938,125.67011748073642,269.2082336715369,398.32461236387826,440.231662754089,260.29494066375844,567.1493808810055,643.4467276753426
2020-08-19,3917.175189154344,3374.85009765625,545.6027170029897,675.1006436610074,124.91388536356823,267.8487845596165,398.70420051086717,437.1049202045131,259.7204951691867,570.1788177063171,638.0007249762783
2020-08-20,3996.724920646357,3385.510009765625,550.2069493096769,699.1670235882191,123.63548905011157,270.9075306562207,408.4520445135768,446.77046289539476,257.09807631522324,587.6394724726425,652.8478718452915
2020-08-21,3979.9826486921397,3397.159912109375,552.2532905492733,691.480965054037,122.26705921629305,266.62151771628186,405.4153393376658,446.39481245620823,255.82431912626123,591.6236802951116,648.1016649410077
2020-08-24,4023.2567912182003,3431.280029296875,552.8578752416975,695.9815188806924,124.41872847595101,268.73620353018765,412.06573108674195,448.5922727077616,258.8463555511989,611.6180081670979,650.1400975768718
2020-08-25,4069.587107892921,3443.6201171875,553.9275632939604,707.8612864470665,123.53645767258813,268.50963828167875,426.38378487041604,454.24699272872033,258.8463555511989,617.676937848883,658.5980911984088
2020-08-26,4215.7294661384685,3478.72998046875,559.1363802930717,772.2428627826063,122.19503514744086,271.1907660272903,461.4425405659358,466.7201388718753,261.4188317361979,628.5461988027902,672.8367119112602
2020-08-27,4181.203691301098,3484.550048828125,560.1130334804051,745.6924268641751,121.9249483235418,267.67886062323475,445.2113476937758,461.6218435216456,256.1739749734563,633.4300429592006,689.3572128616624
2020-08-28,4209.40520175845,3508.010009765625,565.0428523319414,754.6351176186707,122.33908328514524,265.97953482811755,445.8794265393917,464.46899456949006,259.1460687294295,635.4680083763725,696.4461154798912
2020-08-31,4178.280102411861,3500.31005859375,557.9271754258189,750.1783987626529,120.99766075999797,263.3361775607353,445.1809973231364,461.57950311418153,258.77143202034483,634.1461212070686,686.1626362379245
2020-09-01,4214.663748820493,3526.64990234375,558.1364861307082,771.453833311129,117.67563815875488,261.1081803121416,448.5820922924948,469.07296221466083,259.74547603107624,637.4325729715799,691.4565073979483
2020-09-02,4308.011678664727,3580.840087890625,574.786143230245,780.0019647368335,122.9242599559378,263.506101497117,459.30165785654526,488.1583491081595,264.26604023753794,650.2847767417666,704.7823853005848
2020-09-03,4112.362665439519,3455.06005859375,555.7180763962026,742.0101109584044,120.36746732902448,250.78018732501954,442.0227979917804,463.74307035226815,253.02705329388561,623.5705756033433,661.1233261895911
2020-09-04,4029.512647795065,3426.9599609375,548.951262492364,718.835101558228,119.82730741841284,245.7011383944326,429.28384387378435,449.39446482507356,254.07603989028556,611.5996299460259,651.8438593964579
2020-09-08,3870.509260235326,3331.840087890625,540.9984492138979,675.275983543558,121.22273082371612,234.69339204091688,411.7164933103925,432.8285735298013,248.15683324022876,589.0348725262346,616.5819320065796
2020-09-09,3976.7917724500517,3398.9599609375,555.5553186061827,700.5989956910831,124.22066572090414,243.0011110044897,415.6034722286431,439.76843525060383,252.60247391583647,602.6030985131275,642.8382015191809
2020-09-10,3901.554062306201,3339.18994140625,543.3238240834739,695.9231019818773,120.91663883398421,240.2822271858656,407.0551397446225,432.72406719834885,248.25673763297232,588.245393456402,624.8269321886545
2020-09-11,3877.1330999721827,3340.969970703125,545.9282680654342,688.7484811671692,121.19572351504486,237.94094731301746,404.8079612333286,429.53233143373245,249.88015066912945,578.3491696584006,620.7500669169264
2020-09-14,3917.08739893785,3383.5400390625,555.369284358728,710.0239157156452,121.83492854036643,238.24305351798498,404.1095320170733,429.12561527213137,249.00599199632705,584.4264215300958,624.948655989498
2020-09-15,3977.0204671194465,3401.199951171875,558.5550365756777,727.2079376944346,122.96927671611873,242.30251561463157,413.6296323988784,435.38475495338736,249.70532274553187,592.0643093515462,635.20168106924
2020-09-16,3888.729779012663,3385.489990234375,556.7412470160008,695.5431691743162,122.48313142284961,239.30039642493787,400.1162572969193,429.58318819351217,245.73420411693783,575.3748114651432,623.8533739020456
2020-09-17,3838.3207666212243,3357.010009765625,550.6952936445459,693.059068590044,122.051000746923,236.50598605507187,386.9066175835725,422.41735006349177,245.25966301510962,564.0832436447116,617.342543277754
2020-09-18,3786.939242418826,3319.469970703125,549.2070196649089,683.1957988591057,119.70126873221814,237.71438206450853,383.4295771829501,412.3789497453166,240.58925174693985,551.0474257572898,609.6755686655882
2020-09-21,3794.302860071778,3281.06005859375,543.9284442583026,695.0171495266646,115.53296675625849,242.22697465817296,376.7791854338739,404.2358343277054,235.41931851505237,564.9461795676706,616.2168070280769
2020-09-22,3877.312291847192,3315.570068359375,550.9278098420608,711.2951744571889,115.76703467713821,247.38156454521848,386.8003217816691,413.9239608678451,237.6171579909667,582.5353137880148,631.0639538970901
2020-09-23,3762.744226678813,3236.919921875,536.3476994747458,687.3457175137127,115.18185800634565,242.47243955101325,378.1001679397861,399.7306839527235,233.42126876981055,559.8603430729531,610.2840483977222
2020-09-24,3740.6624569003893,3246.590087890625,498.6068752766004,683.3711833347087,115.9650974321851,244.1717653461305,378.8745194190835,403.42519481639613,231.47318074834783,566.5802163393902,618.194424187547
2020-09-25,3810.1122068381146,3298.4599609375,499.0952196114694,701.0665984399195,116.50527107998325,247.70254158408395,386.9066175835725,408.13366879301935,233.6460584171872,584.7752715434939,632.2809597853858
2020-09-28,3882.2115782266083,3351.60009765625,518.0470106055521,713.8231100120986,123.83355180515845,249.76058608586249,389.9433227594835,413.65847134221536,238.2165652926134,597.7192543567172,637.209705966907
2020-09-29,3878.701591173477,3335.469970703125,521.0700050324818,715.0212807405445,122.52814818303054,245.49344397982162,397.4895369750802,415.01705365109706,237.29248300566107,594.2124880639886,630.5771515417717
2020-09-30,3900.8187317931784,3363.0,525.5114795491492,716.6286373190117,123.9325831826819,246.22980984790905,397.65653351826234,415.09332155118705,236.9178462965764,598.9310402930741,639.9174802353267
2020-10-01,3948.022284833007,3380.800048828125,523.6278960995727,729.8965866106647,125.02191459825325,250.70464636856093,404.8383579404117,420.88078633496065,236.46828605663774,610.1859077025235,646.3979031214215
2020-10-02,3847.6201235631543,3348.419921875,517.1633568007437,699.9122180890587,124.81485398604478,243.6997352047813,394.68057542007375,411.9355132791966,237.092674220174,590.9994371214419,627.3217594416399
2020-10-05,3915.1309311424684,3408.60009765625,519.6980423752091,710.8421982295826,126.64242180446116,246.81512261351273,401.83200313514004,419.7312166889838,241.11373551773255,608.3865790034791,640.0696117743671
2020-10-06,3837.327867793085,3360.969970703125,512.3963667040366,699.8976361608811,124.53576930498413,235.71296446964047,392.73708596094843,410.5288670224282,237.64213885285622,597.4071607854632,626.4698785318467
2020-10-07,3902.5029524704187,3419.43994140625,519.6050075102795,720.6031714980155,126.51638311826648,236.03395591372265,391.9171625892482,412.46369951856315,242.0627986665744,614.9045159627709,638.3962576929779
2020-10-08,3927.5541531871877,3446.830078125,524.6278257443408,717.2277449797608,126.8134772508368,237.8843060008902,400.4806934268104,419.70580554867354,245.08483509151205,615.0513736378618,640.6780915065011
2020-10-09,3993.8248690690098,3477.139892578125,531.7899846005234,733.7688243271633,127.14657654923997,240.64096029774365,401.52836041941515,427.9788384380475,246.80815252041273,627.5731056157225,656.5900663007417
2020-10-12,4084.116115934671,3534.219970703125,536.2081826597561,746.5253358993425,127.02053786304526,247.11722881848027,418.68572612873504,443.2115585647483,247.432540683949,644.3176821341799,673.5973231824346
2020-10-13,4092.6484114339582,3511.929931640625,533.3944989377156,751.5227009242418,126.84048455950806,251.00675257352844,419.2779058795307,443.9261736177616,246.7831716585232,641.8574098504836,678.0393134326653
2020-10-14,4057.3259363717825,3488.669921875,533.5107392952708,739.8328997616483,125.78715830976954,250.6480050564337,412.71861157881636,442.9093142554405,245.9839555713894,633.9808292797438,671.9544232632701
2020-10-15,4024.2094421665015,3483.340087890625,531.9760188479781,732.292972660609,123.09531540231343,247.9857481447201,404.9750041129544,440.3813712632168,247.33263629120543,627.8668769970662,668.3034984464385
2020-10-16,4033.7729811135478,3483.81005859375,534.952495842443,734.7332382742436,124.70682475135976,249.08086152990228,403.77549259426536,444.30182405694813,247.55742593858204,626.3613196793656,668.3034984464385
2020-10-19,3959.3057907204843,3426.919921875,526.0928232665432,723.5987098017616,122.6721825835484,245.21020860875203,396.8973572242846,433.4556115185159,244.06084841181618,615.5654595474228,651.7525897578392
2020-10-20,3981.847337980764,3443.1201171875,535.7431147823218,722.6927127534965,123.24836139717938,240.47103636136194,406.2504147264638,439.47753458466383,246.7332289895587,614.1701155249926,653.0608188607258
2020-10-21,4013.2973153782164,3435.56005859375,542.0448962911308,724.7092105889324,122.01498184390366,241.01859305395303,423.2104335219623,450.035639269049,245.73420411693783,611.0121432145003,653.5172134778471
2020-10-22,3989.3185173595953,3453.489990234375,530.5110213257757,706.6484891973905,123.59947014709222,239.64025870291798,422.28421434835866,456.25523135473395,247.35761715309496,609.2311927365279,653.7910223937033
2020-10-23,4031.6183610693897,3465.389892578125,534.1386004451296,713.8084834908685,124.67080584834041,239.3570377370651,432.4116464980572,463.5058192580008,251.85320049766716,614.0048796288296,657.8678876654313
2020-10-26,3926.111304195817,3400.969970703125,509.7919227220763,694.3742068952778,122.9332715502859,239.1871138006834,420.7506634068616,449.22779256963275,248.3066803019368,602.3827839849102,639.1568689641523
2020-10-27,3959.18625218217,3390.679931640625,513.1172272364205,699.2839019789019,122.97828831046682,239.07383117642894,430.13411761612394,453.1284888051581,246.28366874962003,606.3853139972895,648.8014143117604
2020-10-28,3800.4778390812535,3271.030029296875,497.4907052742773,667.7360564425188,118.18879076069526,237.14794013280277,406.41745760608967,428.37427991459913,243.68621170273153,584.7936497645659,616.6427474829735
2020-10-29,3869.8336245002793,3310.110107421875,503.3041424482173,673.7855053557737,117.47757540370799,233.9381409337148,426.39893688751386,442.6720631611732,251.5784872361406,597.8294116208258,622.8493614532122
2020-10-30,3812.0770245568665,3269.9599609375,504.39707147551036,653.3137713930574,117.19847698546083,226.25349080875822,399.4937271754843,457.85958111019863,259.7954187000407,577.7616268957132,616.0038600126426
2020-11-02,3833.240635945185,3310.239990234375,512.0242982091273,650.1575197279909,117.73865063325897,226.21572033052894,396.8366101465621,459.27750205201653,274.4560596396049,580.9563556483496,615.577919557746
2020-11-03,3906.1680432725866,3369.159912109375,524.8603774242603,663.4254244265915,120.43949139787667,227.97167303255668,402.81892305002236,466.1072028592623,276.2792814612491,596.2137530701783,628.0519165505895
2020-11-04,4098.01193822212,3443.43994140625,529.9994360158767,711.9527436098058,123.07731968799025,236.6003834402117,436.34417414048875,494.04749293233334,277.8777136355167,629.7579847391472,658.3546900207497
2020-11-05,4190.026517802491,3510.449951171875,544.1144785057572,725.4544496828245,126.03923568215893,242.30251561463157,447.4281294979866,498.06962476646487,282.8977807508816,644.3727607662343,679.3475425355518
2020-11-06,4180.14695487621,3509.43994140625,549.4628123198584,722.7658007665942,124.65281013401724,225.04509479932156,445.4998383924028,497.61205184508407,287.69309632849905,646.759632227966,680.6558180624663
2020-11-09,4137.897006830598,3550.5,558.6015540081426,688.4416363727057,135.2040820829121,220.85346483930587,423.271134263241,497.96511843501247,287.8928860591716,661.227550579962,664.4395801901449
2020-11-10,4042.143027531025,3545.530029296875,555.0902507287484,660.4737656865354,141.24496863746907,224.5541794188577,413.64478441597623,491.5788540938867,285.17056281246454,628.3993411276992,641.9863206093877
2020-11-11,4122.199596193614,3572.659912109375,564.4847495895775,683.4880617253915,140.58776789782434,226.15907901840168,419.7941401990623,495.058663233391,286.76899498673214,647.0166471671656,658.8414923760679
2020-11-12,4084.367429224435,3537.010009765625,553.788010996566,675.9335081031223,136.16738854947528,225.29054528694513,417.66840950676965,494.2480237220817,284.09661440898964,641.7105521753926,655.4643764750925
2020-11-13,4141.065243920008,3585.14990234375,562.2291331274964,685.8114043552907,139.62446143126115,228.08497006202785,420.5077677688592,501.92511882431484,288.79200653904894,655.370613236484,658.7197685752245
2020-11-16,4148.237921486007,3626.909912109375,569.6005672061638,673.5517485744081,144.46797359837524,223.93109617502472,423.55962496186805,503.156610952486,293.48741772392276,655.5725495436293,660.910332750129
2020-11-17,4138.766362805084,3609.530029296875,566.972917731578,683.7803245916774,142.50535549941605,223.78004307254096,417.54696168776843,499.9846662252347,293.0378574839841,658.6754432220673,652.4827932908166
2020-11-18,4075.5396764412953,3567.7900390625,557.4621075483847,671.3891193058294,140.76782120136153,220.60799994646555,412.9463551997209,493.38373463909977,285.4702759906952,651.3129485608886,642.1993140488499
2020-11-19,4124.601405227671,3581.8701171875,565.5311611844057,681.5300253818234,142.72142770597262,226.83880357436192,414.41915906349556,498.22498785769704,285.44529512880564,663.614366010532,646.276179320578
2020-11-20,4079.7895771234453,3557.5400390625,566.0892639267697,676.4303638944187,141.1639467114553,230.10525849079383,409.49971150618165,492.0872492958881,285.94479803770884,638.3689657476652,640.1000195125641
2020-11-23,4069.3378082010913,3577.590087890625,572.5072857931339,673.0548927831115,140.11961831887837,230.0863732516792,407.57137406415416,490.0168792250453,286.36939647057255,630.3638496917448,639.2481386027711
2020-11-24,4120.719668700327,3635.409912109375,581.3437173940035,676.1088925787254,140.81283796154247,227.0464979889729,420.46221904467825,499.62594505320203,290.86497981514475,633.7972711936707,650.657307670387
2020-11-25,4141.632187303365,3629.64990234375,579.7857204892762,686.8926966930538,141.93818828013318,229.42553393483362,418.4427841542889,500.3462146883196,290.64020922258266,643.4731244322929,650.6877154085839
2020-11-27,4180.039628496099,3638.35009765625,581.6227510239833,697.048229290278,141.05590373958378,234.4479271480766,421.8135287530079,506.4923661649667,292.3385457895938,650.3949340058753,654.8254425807338
2020-11-30,4166.180171148434,3621.6298828125,579.2276177469123,699.152397066989,139.49842274506645,241.20740222944937,420.5381181394985,497.32677128208917,291.61425323331406,646.3189471403696,651.2962415647457
2020-12-01,4224.059937927433,3662.449951171875,586.6223282830144,700.1460194634768,141.93818828013318,240.2444567076363,435.08391554407723,507.87922138437006,299.2068155884925,655.1319204871946,657.8070721890374
2020-12-02,4225.42370639311,3669.010009765625,580.5530984541249,703.2292277084982,140.33569052543493,244.58712536491905,436.5567194078518,516.3104446560284,295.9100468472137,652.6899703934085,655.2513830356303
2020-12-03,4232.991982150415,3666.719970703125,581.1809241215791,707.6421115938783,140.46172921162963,242.3969274049881,427.9476861825525,515.977169103465,297.8081731448974,667.763809729164,651.813451658261
2020-12-04,4258.955225732231,3699.1201171875,589.3430126225298,710.1554206275581,143.4776598231408,242.98224017059178,424.68323738573685,516.321753820237,303.0530299076389,676.7603411620623,652.1785302127357
2020-12-07,4274.881804703967,3691.9599609375,579.7159620817813,719.2880777858343,143.0365312900526,247.04168786202166,433.6111116803026,513.9180737176717,302.95314456970993,683.3516789433187,651.9655367732736
2020-12-08,4288.00947528905,3702.25,581.0181663315591,723.7155881924444,141.69510876490537,249.5151211930222,430.30111415930605,513.6554114830941,306.8243397507459,684.086079381097,657.1985460328757
2020-12-09,4212.777978919239,3672.820068359375,573.8327665003463,706.8530375293486,143.36963058845578,251.44101223664836,421.98057163263377,503.93335745032846,298.3326569156901,668.6450678420332,644.3898782237544
2020-12-10,4191.41488780428,3668.10009765625,572.4142864106088,696.8144279158598,143.41464734863672,254.2920639186416,420.76586176040314,501.44775486556887,296.2097409706298,665.5605523846673,640.4955522292637
2020-12-11,4200.474033171073,3663.4599609375,571.6469084457601,695.4116642624033,143.60369850933552,256.4067785429808,415.3453319006554,503.26677186604275,297.0589187815427,668.9021388123947,648.8318220499573
2020-12-14,4209.753760145873,3647.489990234375,566.8101244591535,710.7691548095373,143.51367872616015,259.69208988809396,416.3170997984399,497.1347223654973,292.73814430575345,671.0870179358193,651.6917278574175
