Date,total,SP500,ACN,ADBE,BABA,DEO,EA,FB,GRMN,INTU,MSFT,SWKS
2020-07-15,3713.642842769984,3226.56005859375,511.0243685643592,632.7251144466059,554.1398932470855,212.87259138260495,194.19125046322173,559.7265387856627,33.73693624151449,532.3933632756795,418.16913513264564,64.66365123060456
2020-07-16,3670.9377289244726,3215.570068359375,509.5128890920966,622.9056796863052,539.2196159550955,210.86673328902114,193.6581964709053,561.2406840984617,34.27632150158616,524.5535391470838,409.8877716904951,64.81629799342231
2020-07-17,3705.9784537020673,3224.72998046875,516.0937042308852,631.8629969620309,549.5370538475413,211.7285081832863,194.02291987672305,563.8031221377986,34.065994766816246,531.1081204861961,407.797341450922,65.95869175986743
2020-07-20,3808.2425482169806,3251.840087890625,519.5584900778146,665.2519558582467,566.5919547425309,210.97075115792458,198.53997612627407,571.7000450381366,33.99136261615083,548.4586179884128,425.3249106034639,67.8544840080264
2020-07-21,3780.267444574467,3257.300048828125,517.977252198057,649.1931057809106,573.4628274791085,212.96173660068,195.46781449140178,563.1508716450558,33.859061108392645,546.9163602597299,419.59627848516374,67.68213652596727
2020-07-22,3767.0809748059673,3276.02001953125,521.4187970699563,650.3182330893113,559.6766007848654,211.49077248727028,194.0088994629188,558.7714450123657,34.38148357489166,544.2724738587985,425.62640464303433,67.11586482255505
2020-07-23,3697.8903986064347,3235.659912109375,516.9308406032288,630.8693299724905,560.0768639161969,215.24988032759353,189.88462885200596,541.8361786218826,33.99136261615083,535.2942646158104,407.1139038432162,66.6431452378593
2020-07-24,3670.09251481334,3215.6298828125,514.9310167960973,628.7797887170095,553.6729252487373,213.28861751477106,189.71629826550728,537.4334700233753,32.81760925174094,530.0248700350198,404.6214713272799,64.80644763380161
2020-07-27,3721.1760041200932,3239.409912109375,519.3027329052696,638.7015199398155,557.8087966499332,215.60648387161754,191.0068827074916,543.9326929849866,34.02189512694983,543.7400097281654,409.74708469563143,67.30790551023269
2020-07-28,3695.8391537201237,3218.43994140625,516.6517714908446,631.6291955876127,553.7841113368421,217.62719194430593,189.07099534190917,536.0590520504659,33.706406318874414,544.9334174434505,406.0687040588335,66.30830814698461
2020-07-29,3742.3137194473857,3258.43994140625,521.7676245898355,637.5325130677246,561.3442903187472,221.8617711766612,190.68422054308658,543.4434873429365,33.50964930133084,554.8112630203798,410.1691763510301,67.18972373565302
2020-07-30,3759.4084122464587,3246.219970703125,520.8374533525623,641.3024989147705,561.9891492722172,222.76809600824004,194.41570551536122,546.2621691862071,33.926909694524355,558.0426921839985,409.8475622616165,70.01617585696098
2020-07-31,3818.1832174335095,3271.1201171875,522.6977603447041,649.2515672727783,558.1645785601767,218.7712751436246,198.6662240661481,590.9182236982058,33.44519379154545,562.5042294738845,412.0787101668609,71.68545491558133
2020-08-03,3876.8963933109726,3294.610107421875,528.2786458387246,654.5850301346011,573.5517899212845,219.90048569211487,199.70431262838437,586.9348392993109,33.913339977298016,572.2902960077772,435.2544925799457,72.48316123153107
2020-08-04,3865.6667527995874,3306.510009765625,528.2088874312298,653.0507615692317,583.0242881884402,209.6483775224558,205.2594574401717,581.9730436163157,33.90316333641799,570.3441096336419,428.7218559089192,71.53280815276358
2020-08-05,3871.652343518356,3327.77001953125,531.8132255755535,656.8353293444551,589.0501873704972,203.33366762927008,205.06304321564068,580.3190998736553,34.724111817419754,570.9132741752572,428.0183595929856,71.58204492362127
2020-08-06,3947.5830191339123,3349.159912109375,536.9058022171097,678.1691807917463,590.7623241962366,201.87755349496493,206.14321442450165,617.9634438161752,34.71393517653973,573.2633891948449,434.87261035342567,72.91156546836802
2020-08-07,3885.1843591576953,3351.280029296875,538.463799121837,656.9229992857303,560.566055560474,201.04550123063274,201.9909029859803,625.3245971428287,34.56467087520889,568.1224740680732,427.09372675362334,71.08963213330703
2020-08-10,3828.327368787505,3360.469970703125,535.6268389423619,647.7465071568165,551.7384162467882,200.79291555551217,197.37563962416377,612.6522409209914,34.63930302587431,558.4833212404332,418.59125745885194,70.68092861571147
2020-08-11,3770.7401864641038,3333.68994140625,531.5109509705437,635.9690360529477,552.3832412710277,201.69926305881484,190.3615797838935,596.648750793002,34.43236936745071,549.3399321324439,408.80236247723377,69.59270055674583
2020-08-12,3848.909117406896,3380.35009765625,534.2548762850892,650.7712093169176,567.4369282970514,207.07790281876493,196.25338576867813,605.4076040583822,35.036207549148855,559.5298712806272,420.4807018956473,72.66043013658911
2020-08-13,3866.4248049228395,3373.429931640625,538.8591085917764,657.5805238452947,564.1682540963047,207.2264932967059,198.87665870448333,608.6921029429277,35.490784017675075,563.1284726475542,419.495770248371,72.90663653174623
2020-08-14,3850.441825166487,3372.85009765625,535.4175637198772,654.0443839657196,564.7241506075987,202.50159269321406,196.99687439932984,608.5523400580522,35.375442715330635,560.9803499662736,419.8977725247342,71.95135451635694
2020-08-17,3877.938663590901,3381.989990234375,540.9286908064029,659.8600315045562,571.3726511679664,204.81948172178437,197.02493663215026,608.3660132415423,35.443291301462345,565.5153441092859,422.6716403720131,71.93658273373735
2020-08-18,3914.9679157143364,3389.780029296875,544.6725457657164,677.2924813789938,576.3535300529132,207.40478373285598,200.01293297377322,611.1147780973891,35.35508943357058,567.1493808810055,425.103804750843,70.50858864727522
2020-08-19,3913.913331742446,3374.85009765625,545.6027170029896,675.1006436610074,579.4442793693078,206.1567053363577,199.00290664435735,611.6971471476943,35.27706420655885,570.1788177063171,421.50581230099453,69.94723836686191
2020-08-20,3978.090372300158,3385.510009765625,550.2069493096768,699.1670235882191,573.6184947883013,204.04685204559428,201.2754551829371,626.6524156391176,34.92086883496333,587.6394724726425,431.3148273324559,69.24801310625044
2020-08-21,3981.1343016835795,3397.159912109375,552.2532905492732,691.480965054037,591.0291436643039,201.78840827688987,198.09108742720696,621.9934632366766,34.747858175526126,591.6236802951116,428.1791666376924,69.94723836686191
2020-08-24,4046.1398544258136,3431.280029296875,552.8578752416973,695.9815188806924,613.7541957603374,205.33950305113007,199.6622299817597,632.1965803724179,35.15833241602701,611.6180081670979,429.52589113245324,70.04571942220018
2020-08-25,4113.407963785797,3443.6201171875,553.9275632939604,707.8612864470665,635.9456089202364,203.88341158854874,199.49389939526102,654.1635238883339,35.15833241602701,617.676937848883,435.11380558508205,70.18359440239833
2020-08-26,4270.530920225656,3478.72998046875,559.1363802930716,772.2428627826063,649.1981627491142,201.66954042888187,201.48588982127237,707.9511208437186,35.507744223088814,628.5461988027902,444.5207876693725,70.2722326117388
2020-08-27,4213.47916233996,3484.550048828125,560.113033480405,745.6924268641751,631.8764763152877,201.22379166678283,198.87665870448333,683.0490145654737,34.795350891738856,633.4300429592006,455.4353319639383,68.98703492847373
2020-08-28,4247.395824114286,3508.010009765625,565.0428523319413,754.6351176186707,642.6163670557634,201.9072761248979,197.61411509010753,684.0739897812085,35.19904156770603,635.4680083763725,460.1187336270481,70.72032254057135
2020-08-31,4218.632570856092,3500.31005859375,557.9271754258187,750.1783987626529,638.2358998324289,199.69340496523103,195.6501868969166,683.0024506338392,35.14815577514698,634.1461212070686,453.32478167452206,71.32599568246636
2020-09-01,4270.299119849447,3526.64990234375,558.1364861307081,771.453833311129,662.6286414623443,194.2107700081013,193.99485764390263,688.2204545757821,35.28045728290516,637.4325729715799,456.8222658875778,72.11878057541719
2020-09-02,4343.728707961043,3580.840087890625,574.7861432302449,780.0019647368335,658.3371366811858,202.87304621634263,195.77643483679063,704.666550869201,35.89447210548333,650.2847767417666,465.6262292219197,75.48195332127527
2020-09-03,4152.637289874302,3455.06005859375,555.7180763962025,742.0101109584044,628.1630577621216,198.65333963481578,186.3214958714419,678.1571003249163,34.367913857665314,623.5705756033433,436.7821441692565,68.89347529613435
2020-09-04,4077.6157324647347,3426.9599609375,548.9512624923639,718.835101558228,625.6949098240378,197.7618647823415,182.54792825254256,658.6128319634618,34.51039459446245,611.5996299460259,430.6515097745932,68.45029927667781
2020-09-08,3917.3059741712427,3331.840087890625,540.9984492138977,675.275983543558,600.4126794892836,200.0648584883596,174.36953191016195,631.6607752537473,33.706406318874414,589.0348725262346,407.3551297456802,64.42728768144524
2020-09-09,4016.08161494459,3398.9599609375,555.5553186061826,700.5989956910831,607.3725146680371,205.01262213703902,180.54189600751505,637.624228641674,34.31024450057256,602.6030985131275,424.7017718036721,67.76092437568704
2020-09-10,3938.1148283080474,3339.18994140625,543.3238240834738,695.9231019818773,594.9204192433613,199.55968713811845,178.52185405128927,624.5092662544071,33.71997603610075,588.245393456402,412.80232653263766,66.58897953037982
2020-09-11,3925.9297086683614,3340.969970703125,545.928268065434,688.7484811671692,603.9481731580976,200.02028587932207,176.78235950502594,621.0616158842108,33.9404794117507,578.3491696584006,410.108877543116,67.04199839583417
2020-09-14,3971.9307308082393,3383.5400390625,555.369284358728,710.0239157156452,609.4849485543383,201.0752238605657,177.00681455716546,619.9900767368415,33.82174503305994,584.4264215300958,412.8827453903949,67.84955507140461
2020-09-15,4036.4205820718757,3401.199951171875,558.5550365756776,727.2079376944346,618.0679581166551,202.9473414553131,180.02286242900288,634.5959380160762,33.91673305364433,592.0643093515462,419.6565772930778,69.38588808644859
2020-09-16,3954.57010944889,3385.489990234375,556.7412470160007,695.5431691743162,618.468255177217,202.14501182091388,177.79238583444183,613.8635429532361,33.37734779357266,575.3748114651432,412.15912902461815,69.10520918943048
2020-09-17,3900.970719656888,3357.010009765625,550.6952936445458,693.059068590044,613.0871470901691,201.4318274045897,175.71623011518113,593.5971426566009,33.312892283787264,564.0832436447116,407.8576402588361,68.13023396842271
2020-09-18,3854.051740659601,3319.469970703125,549.2070196649088,683.1957988591057,605.7270827093146,197.55385171625844,176.61402891852728,588.2626222506138,32.67852417944905,551.0474257572898,402.7923256983986,66.9730609057351
2020-09-21,3866.6515172517475,3281.06005859375,543.9284442583025,695.0171495266646,608.8623471760276,190.67452521296568,179.96673796336205,578.0595051148725,31.976307488979117,564.9461795676706,407.1139038432162,66.10641709968628
2020-09-22,3943.1389146051565,3315.570068359375,550.9278098420607,711.2951744571889,612.1310213767742,191.0608287151988,183.7964300479022,593.4340622609222,32.27483350348187,582.5353137880148,416.92291887467746,68.7605217389351
2020-09-23,3841.6551070814257,3236.919921875,536.3476994747458,687.3457175137127,606.9278381740785,190.09505862375406,180.14911036887688,580.0861735805248,31.704918320770126,559.8603430729531,403.1943279747618,65.94391997724783
2020-09-24,3808.8346932373884,3246.590087890625,498.60687527660036,683.3711833347087,599.7678883942745,191.38770962928984,181.41165398325268,581.2741936469523,31.440315305253765,566.5802163393902,408.42044957990606,66.57420774776023
2020-09-25,3875.0556477556147,3298.4599609375,499.09521961146936,701.0665984399195,602.7919328436521,192.27920715348796,184.03490551384596,593.5971426566009,31.735450831569125,584.7752715434939,417.72695409821154,67.95296506336467
2020-09-28,3955.7473061086234,3351.60009765625,518.047010605552,713.8231100120986,613.7320060436391,204.37373295968533,185.56396542177401,598.256095059042,32.356249218681,597.7192543567172,420.9832124088032,70.8926700226305
2020-09-29,3960.4397887401055,3335.469970703125,521.0700050324817,715.0212807405445,615.7776672044627,202.21930705988436,182.39361807984812,609.8335946227068,32.230733863615455,594.2124880639886,416.6013047852639,71.07978928730924
2020-09-30,4018.926755011168,3363.0,525.511479549149,716.6286373190117,653.689849989784,204.53717341673084,182.94071389118074,610.0898028816545,32.179848071056405,598.9310402930741,422.7721486088058,71.64606099072145
2020-10-01,4056.438435802115,3380.800048828125,523.6278960995726,729.8965866106647,644.9511052598134,206.3349957725078,186.26537140580106,621.1082509058173,32.11878563761733,610.1859077025235,427.05354799555244,74.89598841224456
2020-10-02,3960.3792388806532,3348.419921875,517.1633568007436,699.9122180890587,640.7708204959903,205.99326487931216,181.06095099123917,605.5240494324544,32.20359442916277,590.9994371214419,414.45057573777666,72.30097090347412
2020-10-05,4019.0828996692944,3408.60009765625,519.6980423752091,710.8421982295826,640.9931248137392,209.0094656733783,183.3755821764436,616.4958624350108,32.74976325376815,608.3865790034791,422.87265684559856,74.65962486308524
2020-10-06,3961.741176532495,3360.969970703125,512.3963667040365,699.8976361608811,650.15435632097,205.53266613810857,175.1270409546179,602.5423227384911,32.27822657982819,597.4071607854632,413.8877664167067,72.51763373339206
2020-10-07,4028.2961031054597,3419.43994140625,519.6050075102794,720.6031714980155,659.2932623945808,208.80145260729523,175.36552712316762,601.2843856846398,32.87867168518002,614.9045159627709,421.7671275824941,73.79298105703643
2020-10-08,4056.8271947214557,3446.830078125,524.6278257443407,717.2277449797608,668.2765690174595,209.29177397843182,176.74027685840127,614.42266558271,33.2891459256809,615.0513736378618,423.2746591219617,74.62515987484716
2020-10-09,4107.569317020064,3477.139892578125,531.7899846005233,733.7688243271633,666.4976594662423,209.84151793771048,178.78838104744747,616.0300098487498,33.523219018557185,627.5731056157225,433.7871704693567,75.96944468859061
2020-10-12,4199.79559563596,3534.219970703125,536.208182659756,746.5253358993425,681.1733409360938,209.63350487162742,183.60003722858312,642.3530624865527,33.60802781010263,644.3176821341799,445.0232981825284,77.35312342719395
2020-10-13,4209.376708391207,3511.929931640625,533.3944989377155,751.5227009242418,686.5988963149993,209.33634658746934,186.48982645794055,643.2615923282152,33.519825942210865,641.8574098504836,447.95797307451414,75.43763797341649
2020-10-14,4156.573267475793,3488.669921875,533.5107392952707,739.8328997616483,669.3883620400472,207.59794681983448,186.22328875917637,633.1982380773494,33.41127079255905,633.9808292797438,443.9378889692671,75.49180368089597
2020-10-15,4117.376074010995,3483.340087890625,531.976018847978,732.292972660609,665.8750580879316,203.15535452139616,184.2453187469693,621.3178952331305,33.59445809287629,627.8668769970662,441.52584464028035,75.52627618275696
2020-10-16,4140.292642814639,3483.81005859375,534.9524958424429,734.7332382742436,683.3302221142527,205.8149744431621,185.0589522570661,619.4775891289742,33.624990603675286,626.3613196793656,441.52584464028035,75.4130158311762
2020-10-19,4075.8254043021216,3426.919921875,526.0928232665431,723.5987098017616,678.8386027320438,202.45702008417655,182.18318344151288,608.9250647810442,33.15006085338901,615.5654595474228,430.59121096667906,74.42326882754882
2020-10-20,4106.876735389129,3443.1201171875,535.7431147823216,722.6927127534965,688.8891872271918,203.40794019651673,178.66213310757348,623.2746467113591,33.51304237767716,614.1701155249926,431.4555143273195,75.06832838068081
2020-10-21,4131.488652373656,3435.56005859375,542.0448962911307,724.7092105889324,684.7977970470839,201.3723821447238,179.06894986262188,649.2949271585798,33.37734779357266,611.0121432145003,431.75703903769767,74.05395923481315
2020-10-22,4096.6015949939265,3453.489990234375,530.5110213257756,706.6484891973905,681.0399312020602,203.98740678572835,178.0448924167958,647.8739097090498,33.5978511692226,609.2311927365279,431.9379354614399,73.72896498993626
2020-10-23,4140.670919597501,3465.389892578125,534.1386004451294,713.8084834908685,689.1338169785607,205.75552918329618,177.8344684810665,663.4115472507782,34.20847291545445,614.0048796288296,434.6313844509616,73.74373677255585
2020-10-26,4043.5418821090266,3400.969970703125,509.7919227220762,694.3742068952778,682.3518388256986,202.88791886717104,177.70822054119247,645.5211159970261,33.726759600634466,602.3827839849102,422.26963809564995,72.52747657938986
2020-10-27,4098.030545846962,3390.679931640625,513.1172272364204,699.2839019789019,705.1881109390674,202.96221410614152,177.62405524794315,659.9173329489474,33.451979944238076,606.3853139972895,428.64146772196966,71.45894172604271
2020-10-28,3938.862147236928,3271.030029296875,497.49070527427716,667.7360564425188,684.7310921800671,195.05767225153807,176.19318104706866,623.5309260602787,33.09917506082996,584.7936497645659,407.39530850375115,68.83438065203308
2020-10-29,4008.9477860021566,3310.110107421875,503.3041424482172,673.7855053557737,695.0040488514248,193.88388909401024,173.80840498241915,654.1867703091652,34.17115942828067,597.8294116208258,411.49581146675547,71.4786424452841
2020-10-30,3899.2410423923884,3269.9599609375,504.3970714755103,653.3137713930574,677.5044375332462,193.4232676810828,168.09896070054336,612.9084491799391,35.28724084743887,577.7616268957132,406.9732168483525,69.57299983750443
2020-11-02,3919.4872489732393,3310.239990234375,512.0242982091272,650.1575197279909,691.1794781393843,194.3147652052809,168.07089846772294,608.8318658278032,37.278552204663136,580.9563556483496,406.6918121878175,69.9817033551
2020-11-03,3926.4528253988187,3369.159912109375,524.8603774242602,663.4254244265915,634.9894832068414,198.77220748282377,169.37551402611746,618.0100077478097,37.52619501476576,596.2137530701783,414.9329662010894,68.34689679834064
2020-11-04,4119.0063356056025,3443.43994140625,529.9994360158765,711.9527436098058,657.536610418523,203.12565456318703,175.78636429202027,669.4448820811426,37.74330531406939,629.7579847391472,434.95299854037523,68.70635603145563
2020-11-05,4188.941474206251,3510.449951171875,544.1144785057571,725.4544496828245,639.8368844992938,208.01397295200056,180.02286242900288,686.4500299140635,38.42516613462034,644.3727607662343,448.8222764351546,73.42859288729966
2020-11-06,4203.391284204335,3509.43994140625,549.4628123198582,722.7658007665942,666.9646613938211,205.72582922508704,167.20116189719724,683.4916207309034,39.076499620690136,646.759632227966,449.6866104666027,72.25665555561534
2020-11-09,4140.173475358145,3550.5,558.6015540081424,688.4416363727057,646.0184509905437,223.1395495313686,164.0869176157003,649.3880550218487,39.1036364669839,661.227550579962,438.9730826456223,71.1930421252671
2020-11-10,4001.654553226243,3545.530029296875,555.0902507287483,660.4737656865354,592.6746434814872,233.10937206769796,166.83642778877353,634.6191844369074,38.73387137816204,628.3993411276992,424.13896248260215,67.57873404763009
2020-11-11,4074.861253511936,3572.659912109375,564.4847495895774,683.4880617253915,590.6956193292198,232.0247341282452,168.02881582109828,644.0536057058335,38.95098167746567,647.0166471671656,435.27461262978886,70.84342573814992
2020-11-12,4033.282367549287,3537.010009765625,553.7880109965658,675.9335081031223,587.7160221716996,224.72938149278633,167.38352360010612,640.7922821521473,38.58800015317752,641.7105521753926,433.04346472454444,69.59762197974473
2020-11-13,4072.550746088037,3585.14990234375,562.2291331274963,685.8114043552907,580.0001758806017,230.43490216682747,169.45969002197276,645.1484623640061,39.22576133386205,655.370613236484,435.1941937720316,69.6764098294645
2020-11-16,4074.8539905908465,3626.909912109375,569.6005672061636,673.5517485744081,574.3745059006458,238.42858923950598,166.37349727069025,649.8306611872783,39.863525102705516,655.5725495436293,436.6414265035852,70.61692006223419
2020-11-17,4062.7002494012463,3609.530029296875,566.9729177315779,683.7803245916774,571.016869257723,235.18950272852845,166.2612697446205,640.6059553356373,39.80246266926643,658.6754432220673,431.0736321007995,69.32187201934842
