Date,total,SP500,CMCSA,PAYC,AVGO,MCD,NOW,EL,FICO,WIX,BABA,HD,UI,IT,TSLA,AAPL,NFLX,COST,MTCH,FB,FISV,PEP,GIB,LMT,PANW,SBUX,ZEN
2020-03-31,2679.9619207787073,2584.590087890625,59.02660302081148,121.06665008994143,51.225803759694934,134.1415288470462,160.28613317996633,125.83773791692289,130.8899860741758,128.75595374082573,35.546814975290374,138.45789025430497,110.25955597483687,80.3268613643201,49.635079745561484,137.91221285587616,172.88460632793613,159.33837273542383,114.36549839841012,125.84054298945176,133.94355211636113,57.38517148804649,63.702345766851685,138.2487848198565,4.44733845854876,116.08622874505714,130.35066713318952
2020-04-01,2561.2378120630337,2470.5,55.66149803376602,112.3347052398617,48.31559025732439,128.3166893797031,152.72991001549573,121.13087297435808,122.86277238991323,118.28384075789954,34.28198620140731,132.46603140073415,104.621190523449,75.2605502981476,45.61501417498493,130.65567887594324,167.6266981369545,160.2604340337332,107.06570899535973,120.40857950676498,124.10119563116113,56.439106577022265,62.44960747019168,138.07338968256417,4.444625839787828,110.57681405901381,127.25532160749233
2020-04-02,2574.642769722,2526.89990234375,59.00943047554406,108.63096345226235,51.21715985493694,131.01818027896252,144.86045934384484,117.837643723963,120.35294069950716,119.85465283363656,34.526909087755456,134.45342424762273,108.69421412592202,75.91400577463668,43.04895675249783,132.8358888534077,170.38916854432497,162.8869282086019,108.3291349039969,119.34481677768456,125.14465225460438,59.18174409524348,63.44477190414882,144.37096011556432,4.490194854981398,114.77951192005179,120.02605663829824
2020-04-03,2530.7802560855293,2488.64990234375,58.28834076008171,98.89217271191126,50.612215092543,130.0690098082199,139.58620038391138,121.68369106485656,112.2406426940601,120.41657441827293,34.199736311392805,132.51793517324478,109.44183547221115,74.07464505939386,45.46819401187739,130.9268500122386,166.55855359126605,161.30543797542043,107.95904234020811,116.3195062437113,121.5348493898962,59.5305445160811,62.660348909460254,142.9597207087946,4.412076484094204,111.33612521522227,117.78600773715914
2020-04-06,2725.8634300027297,2663.679931640625,62.20284275695059,108.98456341992043,54.540032447382735,143.62512543002393,150.9848755528458,126.75384335290926,128.29932817325786,132.28071776039272,35.906889381048465,141.88392396384938,119.94757072110085,80.56081600335281,48.900024989212085,142.34857694892102,174.9380387298992,170.50932093588213,116.42016168182707,124.897493373991,135.17032610150545,62.669770176098524,65.22436379898026,150.07712119804492,4.647517223702679,119.70620335606296,124.38398252556729
2020-04-07,2734.6417885412584,2659.409912109375,63.42183149465526,111.48368585407462,54.719355559248164,142.44880368656422,146.73414051357437,128.86245724486596,126.59348749525302,135.38404059148243,36.190197036860845,142.59582148809923,119.78402186728489,81.6095773293727,51.66689417938324,140.6998518059729,171.40207998062127,169.67667401948847,121.7929056329623,127.37205464401315,133.42182918367007,62.34485450220733,66.44198001115741,144.90935634496196,4.68739031894081,121.3307716760458,129.06772608049798
2020-04-08,2816.7877121419974,2749.97998046875,64.69233131875514,121.40826129308198,56.411038928756575,143.9902014700769,153.27801974851167,130.88419886184926,127.91221658134442,148.1293676309411,35.82098313466053,144.47199519829567,124.38660959977712,84.68324556905903,51.98800727829243,144.3010124404421,170.8680006824515,170.98432737866258,126.11918507064999,131.48374866505486,138.7096313916111,63.362595526549725,67.97570838223741,147.4096239226807,4.778257666894377,126.38107127831044,136.35807312305107
2020-04-09,2851.074697806609,2789.820068359375,65.2417348779856,133.04087445829623,54.94188830485236,149.02810722854278,155.5208454497539,130.17343446699846,128.09087548096926,146.17542543051496,35.892266744537466,149.4479002225952,122.04248858326197,86.23218026032463,54.27652573917379,145.34230033527155,170.68383879875702,167.65372265903835,124.43461435102184,132.17029154795097,139.9081977404655,63.849965391973356,70.39923046764028,151.32113090716916,4.824911895147326,130.4601542369551,139.9217922274122
2020-04-13,2858.772067208325,2761.6298828125,63.85105343464201,129.66076529943504,56.15609978201923,146.12380180872768,158.59703281033748,128.1122032612944,126.76790126624992,154.15722183317328,36.453398916093434,147.41600387945974,119.58932707538482,85.3367010455481,61.66021913246172,148.1950259854099,182.65454389736246,167.43577190548456,124.61966063291624,131.86850876390184,136.73551641570089,62.54075900478685,69.837254784986,150.8887858146483,4.96270456767493,126.71658493197549,138.43522095865052
2020-04-14,2961.766367556253,2846.06005859375,66.13451729908688,136.9483703742063,57.82185473393739,149.2633790045243,168.9609869987924,130.30768942822448,133.22540399358493,157.51595825178651,37.42943689409534,153.63033495263633,125.04857664552819,85.48998315679144,67.24321554744378,155.67934272677255,190.4032672077502,175.54995226032594,131.46640716035205,134.41851860789532,136.56630287214477,66.12912143713052,70.36410391697171,155.00422963324345,5.097513111233,130.08932973819464,141.9785716036008
2020-04-15,2909.1300362752345,2783.360107421875,63.79954889765385,135.68382548766925,55.620289774270574,144.27413437156525,165.51007364547618,124.61363296976376,131.85562950760072,151.2199266030373,38.049056822712586,147.18612006818307,118.4600996590098,82.77127527036222,69.13200390093174,154.25840862074054,196.48070772422568,173.38727707171725,132.18745515402262,133.51319327942022,132.0681531094045,64.51889870465185,68.46743542974028,152.69974589730109,5.054656714800362,128.1115990781389,140.20688851283452
2020-04-16,2931.028797328702,2799.550048828125,64.94986710251,123.88341534294901,55.803934838515005,145.62082575897074,163.28402646527138,127.83578819077988,128.26528925196618,156.95404641055396,38.86973451712771,148.20207389745437,119.75287592920078,79.9557628125535,70.58885219098326,155.4841074531068,202.19902764976905,179.69643976561275,139.11076726575803,132.96999577996792,134.9870194978655,64.81036406749595,68.42060300630598,154.12730373604796,5.161527023448383,129.80680256059227,140.28834681389552
2020-04-17,3020.6020458439957,2874.56005859375,65.37908904249674,134.83880505651487,57.44376466952665,150.97513405316678,167.56272001670897,137.62071056945987,135.81181676587497,161.21951373130074,38.292152925365386,155.2988596265688,122.98480472145118,85.4819140575367,71.41104799511523,153.37438806826205,194.73574331605434,177.66231800269176,142.7542815019249,135.22577460441107,141.89640577645955,65.7229859582994,70.72704849930885,163.7653605075011,5.246698037558997,136.1461568291747,149.0245515112621
2020-04-20,2984.4825435022617,2823.159912109375,63.88539197576979,133.26261630575718,55.80177221398364,147.3650256842231,169.16792778115058,132.51106869268645,130.74109500312528,166.82593648845946,38.77286199060221,152.7997840692091,122.01133076195082,84.03785303690535,70.69778211412364,150.19084157631025,201.4255252572105,174.3987527519423,143.0286542988355,134.47133491204247,137.11623344112576,64.28955118185155,69.73188406535171,156.30126491080608,5.270025151685472,133.00296619677496,147.37506364037844
2020-04-21,2867.6425617950367,2736.56005859375,61.31006033584931,124.7763816874256,53.50514408208129,144.0632117265611,161.51101642176653,127.23558741402877,124.02835229428149,161.46216345983078,37.897350106516505,148.7656603804361,115.47737402111343,81.94840563903968,65.0484723590808,145.54839304701164,199.74041662263636,168.3913614652561,136.98591460123188,128.85830175892622,129.38899783910216,62.564651042559575,67.60105792713456,152.31634365339517,5.058996325375335,128.41178841442886,135.74715916996712
2020-04-22,2971.9559313336986,2799.31005859375,61.344398876977095,130.49380611081978,56.16689971794113,151.28340370681656,167.5739000078377,131.08163475492233,129.26922971735544,173.27521239236128,38.37623238805798,151.405635387393,120.93661170802976,84.91720020809174,69.34797031923779,149.74070477248793,194.02671936129803,172.91228768298637,141.17180675236537,137.51926620400377,134.52169032163204,63.36737101777375,69.275274636146,155.15514089891175,5.2041127374474465,136.76419766044214,146.82522399236234
2020-04-23,2947.196588843037,2797.800048828125,61.962479518463134,126.85598881094502,55.942204347805564,147.68141584113732,166.2875012117964,128.53076639056687,128.58009085471306,169.41842240109827,37.513516356787925,150.03374411140393,119.61268949975467,86.78883116543417,66.83969858410096,149.16039456858243,196.45769275775802,170.66579184072222,141.76523691453414,139.66942393198875,133.40772536552512,62.239735368668384,70.36410391697171,153.65825150706587,5.2103512639325755,132.70277686048505,145.8477554527951
2020-04-24,2993.745587130667,2836.739990234375,63.79954889765385,126.93390206318716,57.21258801916446,149.28771575668569,169.43640118643853,131.34225157984247,127.63571201056189,171.5894671252598,37.35267014414963,157.34557915304606,120.43819351609464,88.54751935288763,68.68869604282271,153.46659353703046,195.67037857518866,173.54374797655734,142.7223749129655,143.3963578541835,135.77666118500514,64.19876581281098,71.46464353674885,155.71392583279348,5.247240644088686,133.46208801669349,149.47256439880638
2020-04-27,3035.069629064507,2878.47998046875,65.60227973571678,135.5040397436457,57.99901851795519,150.804764409221,172.6020796821181,130.54461491001828,131.7280160078687,169.21408373635637,37.230208700975545,161.4835217022475,127.07339535135273,91.92774566014131,75.66034120664513,153.57506861193767,194.00829895773327,172.5546301553236,141.77799784525075,141.45744231911482,139.8517932259468,64.24654988835643,73.03349399231172,154.40873756290054,5.340278004273496,137.27629248414362,150.16493665295133
2020-04-28,3013.4567756978167,2863.389892578125,65.37908904249674,141.8507325606181,57.19530680301594,150.83720928583088,165.5548106786798,133.40348278554652,138.20679630652222,163.27562526409784,36.76594905594508,161.38712574889712,125.2588384648568,92.57313819229498,72.8536883485321,151.08570301589037,185.92806458578394,170.4143298797558,138.54924369254863,137.99456689398355,140.69783942760515,65.13527974138714,71.546598044666,156.92124085277302,5.249953262849618,138.9538472801891,146.43831648305053
2020-04-29,3136.6542085513865,2939.510009765625,66.95862263793259,161.81375383967963,59.63452309990411,152.37049894489508,180.0911887624389,139.67404867763202,151.86198602372744,171.4362228701072,37.780371803411214,164.48686837840737,128.91909817593276,97.82500161181044,75.82705681713578,156.04814805087346,189.63899609295063,171.6102109980229,144.69408788455667,146.5046457029546,147.67774479692397,63.72095422066169,74.2745219500203,158.21827613033565,5.3625199053405925,135.7223593266313,154.5025018491007
2020-04-30,3139.673496422432,2912.429931640625,64.6064882406392,156.43194166479327,58.6838979709163,152.15956392107495,196.61871473187844,139.31076133214412,150.13913886712146,167.05580287118835,37.043773571688675,163.0185698336608,126.18558757561748,95.84849082891441,74.06236026423453,159.3401530667598,193.30386956587984,169.3246102200859,142.60114180898992,154.4413544899865,145.3229020375278,63.20969231746533,74.8950403950603,158.68732835931775,5.330241645968057,135.49280515281188,156.559265688707
2020-05-01,3043.1665160857992,2830.7099609375,63.490508576910834,144.82930498324683,56.10856819590147,148.18440426971023,189.89025469684046,136.26235066107472,143.19242076604266,158.5887167548738,35.546814975290374,162.08420008980517,121.1936102593251,92.71028210502885,66.43144082399704,156.7748847100283,191.19517595322242,168.72108445971693,138.64495493509102,152.60051979871332,141.36057902562354,62.182400310674886,73.44326653189744,156.40731604768285,5.280603702633087,130.3012352256062,147.74161822686173
2020-05-04,3086.553481110992,2842.739990234375,62.18567676109022,148.7008437503522,56.661659419798646,147.54350345261736,198.35256920339967,137.71548799249575,147.1145691030252,160.5171214939091,34.93816132681069,164.50911446882722,122.37735792138112,93.82358391524797,72.10253222757335,158.99306261880753,197.1252813424819,170.1572571364796,142.83723181375072,154.85628711132037,143.1795842761226,62.555092769285224,74.15744535762029,155.05725520168184,5.2035701309177576,126.9461391057949,148.9430932102011
2020-05-05,3134.405281268295,2868.43994140625,61.893802436207565,154.01074162762913,57.22555057961772,145.40990311396658,207.3014778887337,134.2090246034332,150.3390753380648,169.02252841741563,35.64551707449397,167.30482342413032,123.21065733466241,93.57349107770577,72.76748678791256,161.3793653080121,195.5276520615266,172.07404703833248,146.1936037979546,156.2218326244499,146.4086701154059,62.91345146339719,75.07065974984602,159.19308772476106,5.37635368157883,128.72963990940633,153.40283808965083
2020-05-06,3152.6415929464824,2848.419921875,60.33143483663209,152.84806923287348,57.0764745410378,143.56834380125264,204.36511722635848,133.8773337491341,151.9938576341321,183.5430061973532,35.67293277483788,166.05157419191144,122.49417004323034,92.79095463281823,74.12866637747098,163.044360057099,199.93840434699274,172.61611000403732,156.8880479773587,157.27804358903148,148.74939829859602,62.48819943801738,74.94187281849459,154.41280783540742,5.458269470398822,128.83558591697226,149.24855795503424
2020-05-07,3218.826438626473,2881.18994140625,61.086869642629274,161.1065721938593,57.84777985484391,146.93505989095036,213.56010519734556,135.78851174801773,155.94152867106106,191.4353971266341,35.91420209379534,170.15243615194402,124.7448413622661,99.88217876757649,73.88806371502072,164.7310365803892,200.9835339262135,170.44226441295777,151.26645309074607,159.38292526553204,151.3298483580059,62.85611640540369,76.06582418380316,153.58075451432,5.781051650236668,134.2037370142144,159.91934680870682
2020-05-08,3270.2055831541543,2929.800048828125,62.71790777505328,163.03035281289442,59.420634259057906,147.02429877514749,211.00408612630048,136.74409472219423,157.8643252806551,204.2701296394702,36.77326176869195,173.84543426193392,146.8933227901348,98.88989498142045,77.6182758153316,168.1966116467107,200.53232536810862,170.9675632479315,149.86902462308092,160.20527327920928,147.74824237152652,64.13664797276715,76.22973319963745,154.339393562485,5.803565061512365,137.50586013024272,158.5753236826563
2020-05-11,3280.1283930340146,2930.18994140625,62.082661137706864,164.38479971619117,59.500572246308806,146.74036587365913,214.57804765678762,134.2169177009651,157.64311123839326,211.77940993086958,37.5427588408272,175.42497457418693,145.91984883063444,95.98564089656762,76.8481709609771,170.84324458510895,202.82057225090654,173.42080533317943,153.21902040409444,160.83144809345944,143.44750303057117,64.20832408608533,74.85991384439173,153.58890750665032,5.920200218257225,133.97418284039497,160.3469912368403
2020-05-12,3211.341823720393,2870.1201171875,60.69197969436326,157.88827934936722,57.99901851795519,143.21949638891257,204.48256687362064,133.11128151996814,149.56059404356526,211.46013807476325,36.61241555605365,172.7108383888924,143.12403447092387,93.67030180400461,76.6700947826382,168.89080909358788,198.81499859061,170.35285003104207,151.64929806091564,158.5077839713799,141.38877590385232,63.52027422685815,72.92812327267744,151.36599103596072,5.809260981467805,131.29010055563407,155.62251853137911
2020-05-13,3149.926723591487,2820.0,60.03956706115648,145.81816315436794,56.8539417954336,140.2016277115549,202.07195596200387,128.53865948809877,148.8629519416223,212.25192604212853,36.457055272466874,170.63446118032437,138.0386074571521,88.67659416636675,74.92244630833366,166.85159685233558,201.78464584814262,168.84402710309482,147.25283776645458,154.73558550953683,139.40056786785829,63.52983250013249,70.92608406581171,148.53942950259787,5.851846695466868,130.00104588931626,148.84126644972932
2020-05-14,3202.7204748018635,2852.5,61.39590341396525,151.51161004872702,57.5993219883332,142.3027831735958,205.72981009767827,129.66799906275264,148.85444870232175,242.1230001199647,36.79336754527174,173.88251485110274,135.172705824332,89.25744621432119,76.09417469805628,167.8766316919989,203.47897170982466,167.50282842840892,150.73044285463408,156.02567093685894,140.0492036477317,63.58716755812599,70.59826156795742,145.31723001317536,5.955733702920382,131.00757337803168,150.205673571773
2020-05-15,3247.166899276458,2863.699951171875,61.670605193580485,156.82748859114088,56.261962890176655,141.00476529051315,207.20078969382024,133.79046147416074,149.89240212491325,257.6906989415987,37.22837912829746,177.47911700774227,134.705433570481,89.97544217500949,75.700124874587,166.88413606461322,209.1144068446521,167.20665074945987,153.10416350330922,159.0962460104805,141.03625575665626,64.95848449453003,70.52801739899171,146.99766753464388,6.044159528434105,130.9546003742487,151.81444006041733
2020-05-18,3331.639295828569,2953.909912109375,65.39625503835711,170.14416195352695,59.09655706099155,145.88854241156213,209.6673346984581,140.77179176109703,155.9798257030254,247.44845234140143,39.34861400968644,181.9433506369778,136.97946731388663,95.840427884579,77.06982489003161,170.81611754089582,208.37313664566912,169.19049717423715,162.06298471588295,160.83899985795824,148.1289701550125,64.75302900950246,72.401269674506,153.9886281825334,6.133941663328293,134.60988583034995,154.7672296751122
2020-05-19,3320.079992494773,2922.93994140625,65.60227973571678,167.62107113508557,58.755198646776684,145.67761976655797,214.14738757103385,137.87343429684807,157.0050177756437,244.79210816017982,39.69954891900232,176.5669933543065,137.0807124083073,93.09751885530491,76.53748255616532,169.82906718351998,207.66411269091282,170.2355011159244,165.34916731897766,163.6228841646922,144.50506347215938,62.942118992393944,71.265607970246,151.51691474894557,6.161337291708653,133.95652068170745,158.5753236826563
2020-05-20,3383.019804682985,2971.610107421875,67.2504904134082,163.89336096319906,60.209220789012534,149.35261788872143,218.21914034011328,141.95640711953544,163.18177080356824,259.2104360945541,39.62460895275195,176.6337316255661,141.57425964943755,95.36444950725883,77.25264186513161,173.13192963748062,206.1125273935439,170.39197202076448,165.28537118973048,173.49849697495665,149.1865305966007,62.71754696081767,72.16711202352029,147.85828744717875,6.3601601613696195,137.31161680151874,165.2751174632451
2020-05-21,3370.0606111048887,2948.510009765625,66.87277955981665,164.37880076155844,59.37094004840878,150.1476473432312,214.5724661955676,140.4795904955187,163.8538902055648,264.11444712751353,38.77834513067099,178.62854737953273,139.26907996794782,93.79937661748374,78.39311423962288,171.84115238055912,200.85461920256228,168.74901899291888,163.77308582128012,174.56979995669977,146.05614996820984,62.21585062172196,71.58172012914886,150.43196929781993,6.225080107602948,137.82371162522023,163.27942792870664
2020-05-22,3388.2100163182004,2955.449951171875,66.51223470208548,161.42420586796476,59.77063657803077,149.6041059135999,216.98865856840436,140.7323021723763,165.64906033338207,274.8419931847709,36.50092039301714,179.3701139012805,138.63827074350792,94.88040818560324,77.37768037970568,172.94753525091653,197.66396925420563,169.00607468214554,166.43392314891082,177.2254308971514,146.54967602267212,62.34485450220733,72.88129084924314,150.5053835707424,6.4537397141966055,137.06440046901176,166.8431470330678
2020-05-26,3396.2377950152804,2991.77001953125,67.85140505903388,167.98664157776537,60.930831892169515,149.952940947124,212.91132433810495,147.23188839819312,168.69063657607944,267.88185113220675,36.870134295217454,179.81504702508488,140.21919150307835,97.69592064341197,77.5661776387298,171.77607395600387,190.96497008594156,170.33049217205075,166.94441152358962,175.18089426562454,148.39687815139996,61.99605408136972,74.2745219500203,151.81058428795185,6.270378026475431,137.31161680151874,165.3769286871346
2020-05-27,3414.3136378146555,3036.1298828125,68.55532877863585,172.0379843783901,62.13424013673077,152.28936818514643,207.5923112762791,152.8627639248068,168.0057558241097,263.0289345088366,36.77143219601386,183.43389527214427,138.82517013846666,99.13191256478858,77.69500300925328,172.524492389362,193.3222899694446,171.00668523765393,170.1795333551463,172.87231064887038,148.5519878768111,62.50253320251576,73.44326653189744,161.97478912933238,6.287195103908175,138.79491479656053,160.48953937955145
2020-05-28,3431.196617031912,3029.72998046875,67.90290959602203,172.12787725040187,61.17281507182107,153.1087343918176,211.40678769988804,152.00983942066748,169.1415549178589,264.86792403109064,36.46253841253566,181.78761668863166,140.24255392744817,98.2203013064219,76.32908984975809,172.6004282519916,190.3526286612609,172.99051460838163,173.04457967158584,170.09597810663521,149.7364611655817,63.20969231746533,75.1291935798603,162.51318535873003,6.222096392520927,138.6889687889946,171.83234756454044
2020-05-29,3477.023330042281,3044.31005859375,67.98875267413797,178.13297715372954,62.929307946912026,151.15361182156104,216.9718800473669,155.95066418459692,171.28555258767003,283.9348494109008,37.90648960295872,184.26444615557148,143.6146691491447,98.17996196506755,79.09406561195453,172.43230347156629,193.24862240583658,172.38139511975243,172.52133889052627,169.81682759241028,150.5542997309501,62.85611640540369,74.64917240512315,158.43444867659608,6.381588773473451,137.7177521453746,174.62223611369566
2020-06-01,3511.172370586332,3055.72998046875,68.9845507186226,183.15518126157716,62.652762334963434,152.03788016026795,214.4214424375418,158.2882984102849,173.49335700734716,282.19800973421,37.75661245944073,183.3819801842265,140.99017527373732,98.61560100103337,85.07111185040588,174.55286374351266,196.0985721668259,172.28081033536586,177.91323702424012,174.96211182004555,153.515477573846,63.54416626463087,75.53896611944602,158.6465385030331,6.464047168823133,138.3004821315466,178.30813490135714
2020-06-02,3542.940211744451,3080.820068359375,70.01468075482798,183.89233939106532,64.39629924296861,152.18390067323637,219.75163549049634,160.06522144794252,177.06667780233585,291.41858249750555,39.17497473321522,187.40128068965768,139.76749815988293,102.253989245084,83.50438692322662,175.36094843336156,196.73853717152818,171.6102109980229,179.59142301634208,175.57320612897036,152.03488865239805,63.372153799824076,76.87366785639459,158.97691517850063,6.5060902762925075,137.34692764661415,178.06377553475647
2020-06-03,3565.719965052377,3122.8701171875,70.90746317592927,183.97625159794018,66.87440981458401,156.80806926614244,217.0613711824629,160.50748797087186,180.3337261979677,290.9460663862466,39.957267658166124,186.13319695868987,142.3374717896093,106.56196500921382,83.63699914969952,176.3263170165341,194.27994019504658,171.35874903705647,182.3543648383772,173.64184235840048,153.4731661194111,63.462939168864644,78.48934626920602,164.22217702432945,6.331137127287705,140.52544259638898,175.2127971439511
2020-06-04,3509.438448291835,3112.35009765625,70.89029718006888,181.69288120136216,66.73614030529346,156.76751626508405,210.8307023860172,158.83322340325145,173.1658070366718,280.63996151746653,39.85308241889375,184.6129833260255,140.56963975185306,105.3437956832798,81.87704339355938,174.8077652736692,190.76238779868228,173.65552021746436,179.91684806045487,170.72215292088538,149.11602226393705,62.38786308652875,78.31372691442031,164.64636912452002,6.148860238738395,139.04213112906749,168.10572739463964
2020-06-05,3580.786253080875,3193.929931640625,72.26380607814508,197.6405168286037,68.50559574083766,159.94764646193906,218.3869255504878,162.03168728114127,178.9681968406114,272.38996818148354,40.129080150941995,189.0253018673433,140.13352531931324,108.90957434387644,83.89275646277179,179.7864633638184,193.1887666322394,174.37641194700058,181.68436909190882,174.10205103121876,154.47433280454175,63.2813684307835,80.3391867991889,167.5341092186516,6.276345456639472,145.0459852162646,168.47228198112293
2020-06-08,3597.5528066784636,3232.389892578125,74.03219837508021,198.38365562322875,68.60065891307319,164.40144541089936,216.25038657406776,161.77107045622117,175.22046227462576,274.8675209027579,40.02855126804305,190.41202764208134,141.67550474385823,111.07970042445083,89.97967933835086,180.84944958382385,193.13811403509905,171.66609711847642,179.92961751550726,174.57734020936243,150.70940945636127,63.17147380602053,81.1353201328289,168.98205576188252,6.449942296263808,147.55347285870937,172.68765195738968
2020-06-09,3601.359884687943,3207.179931640625,72.36682170152842,196.33402498337713,68.12534964526303,161.86221603113722,217.4752527471792,158.51733079454678,178.45772985963856,275.68485607491783,40.34293098057279,190.40462736581756,141.5197512869836,105.87624544554448,89.10349192964237,186.56031305216504,199.841707766266,170.7496124943777,179.73180177856045,180.06211999619637,151.42855356889837,63.53460799135652,79.80062732825175,166.64086488947893,6.335205641541591,145.45213403240015,175.15170730230093
2020-06-10,3621.2094544542674,3190.139892578125,71.01047879931262,198.67133110316223,68.064855498692,158.84433497496357,224.65116845769714,158.2882984102849,181.58863555214836,282.9770338425818,40.88395458656623,188.69159919563825,141.76895444133763,102.47987478486198,97.0962512373061,191.3600454747873,200.03969549062236,171.74432404387167,178.3598951723285,178.59850515110747,150.41329382368392,64.088871188048,80.3391867991889,164.68714653348815,6.311335920885427,139.51891510767356,180.73146886402904
2020-06-11,3419.472428847698,3002.10009765625,67.38784457791934,177.2040353709524,63.465117954660684,152.11899854120063,209.7680058246828,149.41948146759128,171.60885742971746,275.7359504845071,39.34130408592231,177.58293586817067,130.04054207859352,94.22695270911417,92.15074022338132,182.17276605302297,195.93281663604512,168.11194791703812,172.35543826687467,169.31889463260632,140.7965446384976,61.08343219056627,76.54584089235459,156.57454574532832,6.019476104927164,128.14690992323432,162.36304923078956
2020-06-12,3453.0721753019025,3041.31005859375,67.74838943565052,181.47112106440534,64.86945247961488,153.4656899286061,215.40582785490895,151.14112872146433,175.90960113726817,275.92750580344784,39.77997202532147,179.79280093466502,132.57157437329448,95.78395649963451,88.59293124430954,183.74555533334149,192.48433724038597,166.92166052703126,175.0290450495578,172.44982626303772,141.48748111474478,61.63769538725776,77.07269895671173,155.75471568907813,6.017577602904522,134.87475084926479,163.1368797859955
2020-06-15,3484.997090367733,3066.590087890625,68.38364262240398,184.41973529286213,65.69908931546064,153.72529845674902,219.52791618710074,151.188511407717,178.47049120961177,282.49173438552174,39.66847686228496,178.98449614165767,131.3177394381289,97.35709233374499,93.86144517170605,186.01797077957434,195.90519305602348,166.07223242585692,178.7427571911697,175.40722847570237,140.92345748567996,62.34485450220733,76.83853683954031,152.25108237280304,6.13828168779078,135.89894049666776,163.36088622976763
2020-06-16,3548.3199500896726,3124.739990234375,68.24628845789283,187.3683495213189,67.13151158585272,154.39864415045176,222.86137989315483,154.94768647363716,180.92927750012504,282.72162025505827,40.69020953351522,185.35454984777328,137.0417710732819,98.48652618755425,93.03072171486356,190.94786005130712,200.79937204251902,168.4081255959872,183.87302641001793,177.78370890192903,145.6895260028688,62.91345146339719,76.87366785639459,156.12179950100688,6.203380399178028,137.45287365418008,168.04462201640717
2020-06-17,3557.767206259552,3113.489990234375,67.33634004093119,185.19883123629188,67.7191718354144,154.77992406058576,224.08626313495503,154.15004980381298,179.69987786384604,291.64844888023447,40.98813982583861,186.02196650659056,136.4499031838674,97.74432908402106,93.9457533043509,190.68211763404895,206.1585573264792,167.43017817722432,186.52750458312988,177.69317982263237,145.44981488471015,62.95645275689232,75.2462701722603,155.85260138630804,6.2180278782670415,136.1461568291747,167.63734604768453
2020-06-18,3577.2638869293046,3115.340087890625,67.71405089452273,189.56180875638933,68.8577606843419,153.72529845674902,224.2988024472219,154.90819688491644,180.363494026542,296.13103821152424,40.85836566991766,184.8057978635405,135.83466098685602,98.31711203272076,95.0985401875021,190.7580534966785,207.1254247791891,167.4078373722826,194.08252112484806,178.00250285934416,146.6906819299383,63.44382262231595,75.49214262838316,154.33532328997808,6.247593518878645,134.7511426830113,168.45191352171213
2020-06-19,3548.0445100332136,3097.739990234375,67.13030879416448,190.67653523782275,65.41389979875406,151.34830583885227,223.65000451929254,150.28820421732502,179.4744186929563,302.47816426986276,40.32830834406178,182.9073780629242,132.8752977733295,96.83271167073505,94.8086794904121,189.66794023245996,208.89801276738206,167.59224281032462,188.4417805799926,180.15264907549303,141.07856721109113,62.72710523409202,74.60234444787459,151.81058428795185,6.258443166147349,133.144236521716,165.4583869881956
2020-06-22,3594.8395836333248,3117.860107421875,65.99716313457574,193.37343113515072,67.74077830062565,152.07844554014227,225.2999663856265,151.83609487072073,182.2692711754902,311.41777624084006,40.4690487801203,184.76871727437168,133.63071451655995,98.49458913188964,94.18540202598948,194.63036871647034,215.49111217846252,167.89960794579412,187.75263917528144,180.4770641293663,142.8270641289265,62.61721060932905,75.78483857556888,153.34418081625898,6.316761158407292,133.144236521716,172.9931011656405
2020-06-23,3609.800875114133,3131.2900390625,67.3020014998034,197.55662291122465,67.25681853469001,151.3969793431751,224.24846688410955,153.455071604026,181.01860694993744,310.74092146483923,41.81064430394908,185.62151424821877,132.6105157083199,98.534928473244,94.89204090906959,198.78471251063186,214.67157985296865,168.36902066031436,193.41890158157005,182.75547522363365,143.7718155414773,62.76533103636312,74.22769399277172,151.60664745384517,6.219926380289684,133.3031555330649,173.4614825125956
2020-06-24,3519.2799935773055,3050.330078125,66.20319438134246,187.32639341788146,66.32131859068683,149.50674652613833,219.7684140115338,148.2743556978736,174.01234020966527,308.1356522063993,41.3482142315967,182.52177161870853,129.79912243795374,93.30727235149276,91.01500864565116,195.27575734493112,210.79951547922624,166.54164514037714,192.70423831542567,176.55398003141676,136.22788654309366,61.905268712329146,72.37785346278886,146.76110628389938,6.059620296486383,130.03635673441167,166.4969609059953
2020-06-25,3572.095923115493,3083.760009765625,66.22036037720282,190.0053107408071,66.72749640053546,148.2655226506429,224.6399884665684,147.64255842993367,177.1219813129013,323.997075679345,40.60613285980538,181.9655967273977,131.512434230029,96.1550550514011,93.3954089510762,197.86815274587576,214.51043293574182,167.9443066097272,194.14633430276686,177.80634117175322,137.38415219557433,62.78922307413584,74.23939986553744,147.98472728853957,6.154556158693835,130.40718123317214,172.60619365632868
2020-06-26,3505.4412433070584,3009.050048828125,66.35771454171396,183.61066286576457,66.41638176292236,145.8155321550779,223.70593861231362,145.4233809198773,172.7957149054042,321.6089284314481,39.427210332310246,178.7249433328831,133.79426337037592,95.07402348328161,90.9098655784602,191.78850050440633,204.14656029454855,165.72576235471456,194.56109438623164,163.01933010843007,133.84484690546867,61.60424507621068,73.09203228851172,145.51301385495174,6.113598264283839,126.38107127831044,175.98662769915703
