Date,total,SP500,AMZN,BABA,BKNG,CMCSA,FB,FICO,HD,INTU,JNJ,KO,MCD,MTCH,PAYC,SNPS,TTWO
2020-05-20,3325.9605172043607,2971.610107421875,219.7825424774152,278.85055302759827,62.17857198432392,281.2651209260067,357.13976322551815,326.3635416071365,353.2674632511322,192.2897604753986,30.685897416876415,38.116536401248936,298.70523577744285,330.57074237946097,327.7867219263981,140.47607810014978,88.48198822825432
2020-05-21,3317.088716563842,2948.510009765625,215.27768819459394,272.8951343867252,62.043651670498576,279.68540175582035,359.344997852408,327.7077804111296,357.25709475906547,191.96541158913496,30.48434750355504,37.5184986347881,300.2952946864624,327.54617164256024,328.7576015231169,143.03991657788788,83.26972537609497
2020-05-22,3310.374319825462,2955.449951171875,214.41014152449262,256.86819647218954,63.428637692236485,278.177476796677,364.8115086396695,331.29812066676413,358.740227802561,190.3833421212337,29.998124864259164,37.40221421764577,299.2082118271998,332.86784629782164,322.8484117359295,145.26416650832175,84.66769265846014
2020-05-26,3328.291024267712,2991.77001953125,213.08861878966943,259.46646819108014,67.92381555956801,283.7783565831613,360.6029112096019,337.3812731521589,359.63009405016976,186.802212047523,30.037604791907512,38.28265835510058,299.905881894248,333.88882304717924,335.97328315553074,143.07386895562902,78.45515448518435
2020-05-27,3352.171968836849,3036.1298828125,212.079405982214,258.7718711798964,66.05046603504682,286.7224122904051,355.85078355057726,336.0115116482194,366.86779054428854,186.14686811259034,30.106174691943714,38.81424607261567,304.57873637029286,340.3590667102926,344.0759687567802,144.67838759895318,81.05827929273286
2020-05-28,3350.6334001870637,3029.72998046875,211.26203855348632,256.59809067767384,64.11646264820334,283.9937666082059,350.13581331131184,338.2831098357178,363.5752333772633,187.9076567257815,30.538370832112715,39.113264955846084,306.2174687836352,346.0891593431717,344.25575450080373,147.760087276599,80.78712275725125
2020-05-29,3391.5216301047567,3044.31005859375,214.8932026460723,266.75961904693656,63.74436147874701,284.35279244725206,349.56119306795046,342.57110517534005,368.52889231114295,192.1772403398425,30.90823041128797,38.77271637628093,302.3072236431221,345.04267778105253,356.2659543074591,153.5838980845864,82.05252298768282
2020-06-01,3435.363681495381,3055.72998046875,217.41574060539932,265.7048875187082,64.96176266826986,288.51756887755164,360.1525562372285,346.9867140146943,366.763960368453,191.93232218481884,30.58408409880352,39.03020556317662,304.0757603205359,355.82647404848024,366.3103625231543,155.01862893124772,82.08265353485902
2020-06-02,3468.420570473834,3080.820068359375,217.5362695965583,275.6863388159842,64.35014542913899,292.82593372993716,361.4104695944224,354.1333556046717,374.80256137931536,190.09870860059004,30.804337199821457,38.95545084236902,304.36780134647273,359.18284603268415,367.78467878213064,155.37518719043325,81.10648632930436
2020-06-03,3496.57381155373,3122.8701171875,218.06330199685883,281.1915745903548,67.10961850215882,296.55986271823195,357.43483400247123,360.6674523959354,372.26639391737973,192.03161059886878,30.887450500766988,39.786057443114515,313.6161385322849,364.7087296767544,367.95250319588035,156.38544206844819,77.91284141422112
2020-06-04,3454.2819633772738,3112.35009765625,216.49717694117882,280.45839103709733,67.75778753671533,296.488068507189,351.42476928959536,346.3316140733436,369.225966652051,187.27881663606422,30.48850094920388,39.80266678683823,313.5350325301681,359.83369612090974,363.3857624027243,154.89127836826668,76.88243554592847
2020-06-05,3541.6013541238594,3193.929931640625,218.46804397715073,282.4006719138067,70.47954595365776,302.23256410767493,358.3821552721672,357.9363936812228,378.0506037346866,190.71431696880117,30.60694073214892,40.77447815733708,319.8952929238781,363.36873818381764,395.2810336572074,155.33273700277292,77.67783785753011
2020-06-08,3566.7513471863845,3232.389892578125,222.08073454765565,281.69321926424135,71.57874829089072,309.6286004813058,359.36051916295287,350.4409245492515,380.8240552841627,193.98435007885595,30.49681418163995,41.40573777975806,328.8028908217987,359.8592350310145,396.7673112464575,158.6012071429414,81.22699932345708
2020-06-09,3574.56139867298,3207.179931640625,228.83802671230734,283.9056059354664,69.13149618331606,302.6634115496797,370.6507204532656,356.9154597192771,380.8092547316351,192.79284870805364,30.32850768635527,40.699723436529474,323.72443206227445,359.4636035571209,392.66804996675427,160.9782622041783,80.99199576676607
2020-06-10,3575.479371608214,3190.139892578125,232.93725830041188,287.7129553508801,67.3950177306932,296.9907101602368,367.63792744155523,363.1772711042967,377.3831983912765,195.85105306740087,30.710833943615434,40.38409204106262,317.68866994992715,356.719790344657,397.34266220632446,160.80847440751543,82.73945716836054
2020-06-11,3380.5318546762323,3002.10009765625,225.0634350535177,276.85684959736244,61.75942004898599,281.83958418201314,348.53621785221566,343.2177148594349,355.16587173634133,183.9359585549718,29.270872383993563,37.825825358393104,304.23799708240125,344.71087653374934,354.4080707419048,152.40385540990863,81.29930528103829
2020-06-12,3423.1008716462843,3041.31005859375,223.924907591495,279.94389072482915,63.14168640070975,283.3475091411565,354.9811162269201,351.81920227453634,359.58560186933005,185.79603558221288,29.536838751702305,37.87565972658969,306.9313798572122,350.0580900991156,362.9422421288107,152.47177311936946,80.74493815229415
2020-06-15,3459.582372974483,3066.590087890625,226.35857931727634,279.15926499111646,64.18178693861276,286.0043606123127,361.0688111891775,356.94098241922353,357.96899228331534,187.42444637703795,29.349832239290258,38.45708498081408,307.45059691349803,357.4855143823394,368.83947058572426,156.2496066495265,82.64304309521755
2020-06-16,3516.445861910618,3124.739990234375,230.105890309737,286.3495118591335,65.07879865990797,285.4298973563063,365.9607017330776,361.8585550002501,370.70909969554657,191.02543413355866,30.016828051955727,38.84747109708854,308.7972883009035,367.74605282003586,374.7366990426378,158.03239794545416,81.751235905025
2020-06-17,3518.760416437067,3113.489990234375,232.36799456940054,288.4461389041375,63.69847831988717,281.62417415696854,365.7743512199103,359.3997557276921,372.0439330131811,189.64196169485882,29.925401518574123,38.68965698361148,309.5598481211715,373.05500916625977,370.39766247258376,160.4264486265294,83.7096019423008
2020-06-18,3544.3247052427378,3115.340087890625,233.511806317972,287.53287827889335,63.313932168271904,283.2038933271549,366.4110804021083,360.726988053084,369.611595727081,190.13181820600772,29.79865167376221,39.03020556317662,307.45059691349803,388.1650422496961,379.12361751277865,161.19899799842068,85.11360085083246
2020-06-19,3519.8813409856198,3097.739990234375,235.3621443627849,283.802701947627,63.25794398766669,280.7624792729589,370.83707096643286,358.9488373859126,365.8147561258484,189.52944155930274,29.885921590925776,38.22451614652942,302.69661167770454,376.8835611599852,381.3530704756455,156.5891822428522,85.9331020834438
2020-06-22,3546.701445738546,3117.860107421875,238.77686751526787,284.7931356570185,63.51495517718786,276.0232669785686,371.5048664663779,364.5385423509804,369.53743454874336,194.6926411009147,29.79449505754417,37.99194731224475,304.15689108028454,375.5052783505629,386.74686227030145,164.07694454768395,85.04731732486566
2020-06-23,3590.594867440872,3131.2900390625,243.22804117985595,294.2343557383343,65.20944249435682,281.48055834296696,376.1948851865659,362.03721389987487,371.24302849643755,194.50067003301714,29.684368507035202,37.90888475106256,302.7939586863502,386.8378031631401,395.1132458224493,163.73735600037972,86.39105513904492
2020-06-24,3507.0849610168675,3050.330078125,240.58759489180468,290.9800931772624,62.613273027805526,276.8849618625782,363.42935370814496,348.02468041933054,365.04354323741705,189.40366950113898,29.05269917636924,37.086585990691646,299.01349305227666,385.40847663085134,374.6527868357629,160.62170394499276,84.28204556044022
2020-06-25,3520.0223158539266,3083.760009765625,242.3631581338686,285.757838462718,62.810019557344965,276.9567560736212,366.00728936136943,354.2439626258026,363.9311934547954,191.13797447021628,29.02152931058777,37.31915482497631,296.5310453012858,388.2926686055337,380.0106214816142,161.03769505769847,84.60140913249334
2020-06-26,3439.653428363445,3009.050048828125,236.9335751858533,277.4613982590884,59.927288001607536,277.5312193296276,335.5688145500826,345.5914298108084,357.4498866657662,189.6618193776688,28.63504643710957,36.189529341000394,291.6310643101558,389.1221887724633,367.22132573152913,161.6574263448082,85.07141624587537
2020-06-29,3469.8261168948093,3053.239990234375,235.83461543042745,276.57386853753627,61.947998075742994,279.61358015286174,342.65041841032775,345.4467838683858,365.02869742326095,190.58856511173894,28.89062284955782,36.8457093160324,296.5959598121375,405.69983970467393,360.017605429389,161.06316257949896,83.02869019323747
2020-06-30,3537.1553442717736,3100.2900390625,242.73621587570756,277.44852299377794,61.91378149436092,279.90081178086496,352.6361187151548,355.6647954937244,371.5396505789738,196.06288181810842,29.221005671653923,37.11150317478994,299.30555883584543,412.71888010762336,371.2487092926146,165.54562777208642,84.1012806664872
2020-07-01,3654.373179813236,3115.860107421875,253.28390959711592,277.7700905956778,64.49751072512328,285.0708715172601,368.9113858059513,360.3696702538344,368.03945569109175,200.29272986544794,29.169059065920667,37.22778759193227,299.6138408683112,472.2610930038513,383.8701806289499,167.15863127135123,86.83696333141724
2020-07-02,3624.6534978746236,3130.010009765625,254.304550211254,287.61007098996953,64.93260097094547,281.83958418201314,362.4975537489938,356.28585651378336,368.5585613086409,202.09323384425906,29.291652294514545,37.27762512864158,297.7641734311487,442.09394591372455,385.35645821820003,167.73592532477915,87.01170579375585
2020-07-06,3675.0727586841426,3179.719970703125,268.9752548102363,308.7048978238261,66.2460449575645,289.5946737866059,373.15102585710855,354.6523517890346,370.11585553047405,204.9727190583164,29.70930186320502,37.568336171497414,305.84429699794964,423.2338870181,385.2485867717859,169.27252625864244,87.78299998979568
2020-07-07,3626.2088720640427,3145.320068359375,263.9671259357444,304.2158070356103,64.44540507518397,287.72769559650067,374.0517594985127,348.6542576607348,366.8529673609467,203.83416477464021,29.682291784210783,37.55172365926098,301.49596556089944,411.16704182098664,376.04319088786434,167.77837551243948,88.74109990050712
2020-07-08,3697.2064428988574,3169.93994140625,271.09307227011107,331.44614920925545,64.59510558521181,285.3581031452633,378.2758782391251,359.03392170709714,369.5522577320852,205.45594960816146,29.76956170137435,37.43543924211865,301.5446390652222,420.9992835299425,382.52773163491867,171.04683269862946,89.07251753034113
2020-07-09,3710.1798438661376,3152.050048828125,280.0253424088906,336.46259594812113,64.94426754842323,282.12681581001635,379.70462079894145,358.8297401075259,367.7576794227116,203.82093305313407,29.607488545132124,36.47193571199438,299.07840756312834,430.474014594774,376.37880313637214,173.6531213640279,90.84407785294533
2020-07-10,3727.283153146427,3185.0400390625,281.5536611868233,335.72945164872135,66.3875769648099,290.887161328789,380.58983312980075,350.67065481285863,370.9464064139013,203.5826206583127,29.582552018393105,37.501889291064394,299.9707964050997,448.66368562448264,370.3737032330445,168.10096843990533,92.7421919904208
2020-07-13,3634.0515266610787,3155.219970703125,273.1070513512186,323.7156711252782,65.58504648487848,291.1025987457493,371.163208061133,339.9932086243953,370.2196630754953,197.02271695649472,30.172667869155497,37.584948683733856,300.03568615831944,433.1555319610944,347.89957075531123,164.82401344379616,88.4699433650255
2020-07-14,3659.9854547514483,3197.52001953125,271.34734096880095,319.7411002762594,65.95326037729889,295.698195226138,372.29687984399624,347.6248074774439,382.3368799559704,188.9005812684839,30.735767299785252,38.0999238890125,309.44628486362893,437.6694405544287,343.33282996215513,165.7833332782101,91.01882950983602
2020-07-15,3669.6634733551396,3226.56005859375,264.7369992280521,320.55145691366414,69.96240995589069,301.29907501262227,373.15102585710855,345.4297773897847,382.35168050849796,191.945553906325,30.806413922645877,38.54014754199627,311.14993178782294,430.96563008995616,352.6221380529516,164.99381419443753,91.15741899338404
2020-07-16,3636.832354462533,3215.570068359375,263.94775021839894,311.9205738428243,67.91914987785091,302.5915899467211,374.16045606564114,340.56325020865097,382.7669559502116,189.1190359804953,31.012123622754483,38.33249589180989,309.7707831449916,422.1612868910405,347.95948714365517,164.03449436002361,90.57292131746371
2020-07-17,3655.4590183763235,3224.72998046875,260.6104654927789,317.8888677490078,67.3514650395069,302.8788215747243,375.86874809186577,351.50441365383415,386.17818910722843,191.4821810392899,31.032903533275466,38.88900079342327,310.6793882358599,410.0497400769079,353.6769298565452,166.63228521550286,90.73561891657351
2020-07-20,3737.444693919876,3251.840087890625,281.2756346795036,327.7545594200628,66.63059110917976,301.22728080157935,381.13336335875783,353.6994697055828,385.86674384135034,197.73761373875578,31.084850139008726,38.30757553919887,310.89032325968,434.2728337051732,362.9422421288107,171.403390957815,93.21822153541724
2020-07-21,3713.8664002835344,3257.300048828125,276.124078238808,331.7291302690816,66.55515705065496,305.67926146796646,375.4339144300372,354.70339718892734,389.20379318921533,197.1815784189746,31.11394011139658,39.20463218889012,313.1131624825279,419.79261264916846,352.2745278951783,169.52721443062597,92.2300002720817
2020-07-22,3721.6531855512335,3276.02001953125,272.74718284491195,323.75425766735185,66.8984904714975,305.67926146796646,372.5142966749105,359.1190060282816,393.282409058828,196.22836924189215,31.170040162778676,40.26780762392029,322.26415265969445,417.28986765358184,357.2607931437171,170.35069884611823,92.82655200578291
2020-07-23,3668.409075477216,3235.659912109375,262.77315642663893,323.9857965467227,65.92332027529332,305.1048256038757,361.2241190812551,357.81729640283606,391.26532458362726,192.9914255361535,31.086926861833142,40.10168567006864,320.5280732377065,407.3682227105875,349.0382747657797,167.92269578730182,91.27793198753675
2020-07-24,3657.2922997334595,3215.6298828125,264.7405006049117,320.2813314922196,66.15039610917891,311.28014125445077,358.28898001558355,352.5083411371787,393.4900241488706,191.09163314329246,30.77732395025802,40.276115464294875,322.42641417919174,403.83754510761736,343.9680973103661,164.1618319690261,94.01362384701886
2020-07-27,3706.7041964246228,3239.409912109375,268.8142344363764,322.6737952354314,66.20988236447945,312.7880936055098,362.6217953233245,362.1988663208986,396.619458406693,196.0363981739946,30.582004205409902,40.26780762392029,326.53137809462794,410.13910921360315,347.9475258133814,167.31993421207343,95.95391339489936
2020-07-28,3693.80659112464,3218.43994140625,263.98559945782546,320.34564893798535,65.39024596704199,310.2748579483552,357.37270136697725,354.1844010045645,393.4455319680309,196.466661435612,30.50928085972486,40.018626277399186,318.4025810235042,439.94874565960555,343.75235441753784,165.46072739676572,94.24862740370988
2020-07-29,3765.5997978843743,3258.43994140625,266.9067143964708,324.7189604730513,66.3930210512082,315.2295076597058,362.2956582286244,372.97840330914755,392.52599672292416,200.02795402761427,30.44902102155553,39.88572934802041,318.3539075191814,459.38978918710745,352.89783391311545,168.4490418431502,95.09825918349742
2020-07-30,3760.1574138600595,3246.219970703125,268.5212357838352,325.09198988233527,65.62315034329647,313.57793949464514,364.17477945747146,373.5824578506054,394.9731571923661,201.19299195540427,30.51135758254928,39.61162764888829,317.05588963609875,457.423327206379,343.4407014085693,169.2300760709821,96.14673234663327
2020-07-31,3789.9956852262026,3271.1201171875,278.44600663683866,322.8796032111102,64.62737615489092,307.3308022411114,393.9454824654706,373.65902595044463,393.7569772339089,202.80152486631783,30.286947865313305,39.237857213363,315.22243844783327,458.9875428286206,340.8516769576554,169.1282059837801,98.83421716954389
2020-08-03,3839.269368479056,3294.610107421875,273.80124764551294,331.7805920764657,64.1650654770773,307.90526549711785,391.2898928662073,372.7912281881774,394.78034265485115,206.32972805400397,30.61733068740941,38.45708498081408,315.4171324651245,493.4227907644906,345.2985483951319,172.16745547376559,101.045663252906
2020-08-04,3844.6104565646942,3306.510009765625,276.17159385606766,337.2601165740731,65.13284557518024,310.2748579483552,387.98202907754387,370.7493083361072,397.28684111928885,205.62806299324905,30.59031743784597,38.78102104814279,323.4648235341315,480.75259307831857,342.2061238609521,171.36095372413317,106.96896840130486
2020-08-05,3927.125450546105,3327.77001953125,281.9962309257021,340.745898387587,67.06296168498781,303.6686948557753,386.87939991577025,372.17014120402894,396.70844276837244,205.83326578265275,30.83550389503373,39.22124470112656,323.3025620146342,539.4779700193112,362.04327682970137,171.1147504080903,106.06510715333143
2020-08-06,3940.5182711569328,3349.159912109375,283.7532991648454,341.73631247004965,68.1135611933468,307.83344389415925,411.97562921078355,375.25000149664595,399.5115406845322,206.68056058438142,30.658887337882177,39.43720102317479,329.6628224083442,509.3555245462037,357.97997269880284,171.7090141733995,106.86050027038097
2020-08-07,3929.1909549226407,3351.280029296875,278.6906089576955,324.2687776065489,68.21815220282598,307.4026238440701,416.8830647618858,375.8115268595563,402.8782816607093,204.82708931734265,30.877063716075696,39.702994881932334,331.96681714857266,517.891692140347,355.58273190117797,168.76314991467538,105.4263800092252
2020-08-10,3899.8489357763874,3360.469970703125,276.9924841424945,319.1622825182254,68.76639116325039,308.91054880321343,408.43482728066095,372.01700500435055,407.4611573337151,201.35185341788417,30.758623933130654,39.636548001499314,331.18799156414394,516.8637936303068,346.92869115859247,166.08895649379463,105.2877813311251
2020-08-11,3862.6147294029224,3333.68994140625,271.05434231625975,319.5352923005806,70.18637217105156,308.6951387781689,397.76583386200144,365.346804456099,407.74295623290953,198.0553568648171,30.538370832112715,39.81097462721281,332.615813711298,516.1934057643908,342.19412595168666,162.18377240065658,100.69616913367668
2020-08-12,3913.0183123995453,3380.35009765625,278.2313271255852,328.24334845556774,70.30185135332731,311.2083470434078,403.60506937225483,367.28660754429416,417.6205824723567,201.72916959237546,31.097316817093635,40.22627792758556,334.27078713116924,518.0704645110808,344.84310336993616,164.98531638451834,101.2987432989923
2020-08-13,3944.8175795758693,3373.429931640625,278.1239873699585,326.35252938624245,69.71473012980373,311.567372882454,405.7947352952852,369.9240397523875,417.7392584623483,203.02658533853153,30.7523905940882,40.18474823125083,335.0333717090691,524.863678209592,361.8395318461386,166.69171806902304,103.2089022996966
2020-08-14,3948.9080866910604,3372.85009765625,276.98017562138705,326.6740969881423,69.16649116937933,314.2960185646532,405.7015600387016,365.5595022770155,416.09295724802143,202.2521155078405,30.802260476997038,40.242890439822,335.90951954451157,530.9418024251679,363.2658930470447,166.53041512830086,104.49238821407556
2020-08-17,3951.4628401010164,3381.989990234375,280.0059881723847,330.5200329456297,68.15749834050366,312.57265618854956,405.57734216102824,369.71985815281624,427.4982539734324,203.88713206286786,30.958100294196807,40.04354346149748,338.57044506389667,509.95887703526233,358.44741563326403,169.9686730651322,105.5770235505541
2020-08-18,3961.632049823309,3389.780029296875,291.4511513734978,333.40130535127525,69.1680479787417,312.6444777915082,407.4098520649262,365.95937521890215,422.692917396228,204.4762567869652,31.18666345708162,40.21797008721098,341.2476115898107,514.8973316495783,350.3687258505455,169.86679002395167,106.64357320308527
2020-08-19,3941.785811077607,3374.85009765625,286.87502366478714,335.1892008058323,68.72323242077469,311.0647312294062,407.79809809846296,362.8624824835946,419.51899095756585,205.56846974371754,31.24900001807537,39.34583379013075,339.9333527001991,510.15998316583415,351.1957768520454,168.27925404648735,104.02238110069354
2020-08-20,3968.0891797686195,3385.510009765625,290.12082149442665,331.8191786185394,68.77066764262689,310.70570539036004,417.7682770927451,364.5725812722721,416.28577178553644,211.86361780880338,31.463019780050853,39.32922127789431,340.5337005162336,505.37793306507075,351.71117484457676,182.6605019368631,105.10700724262
2020-08-21,3962.8723779688144,3397.159912109375,289.0077917890437,341.89065863834435,69.18593230092891,309.2695746422596,414.66230882445115,358.69361038644854,420.06778820342714,213.3000575357309,31.741452825844505,39.27107906932314,343.27575679536733,503.00925882319865,344.25575450080373,180.91166301867662,104.32969061496576
2020-08-24,3999.9596349363665,3431.280029296875,291.008581634619,355.03634377416324,71.32717644139782,314.51142858969774,421.46438691494535,357.8938645026753,425.28840022234516,220.50867921117768,31.61470298103259,39.844199651685685,344.97937896192946,500.1042674691252,340.9235912552648,181.48045926218535,103.97417406412202
2020-08-25,4039.8439520840507,3443.6201171875,294.4426590236078,367.8733365733928,72.0799412318035,311.7109886964556,436.10901592555604,360.24205675410235,424.3688649772385,222.69312532578394,31.596002963905224,39.79436211497637,345.02805246625223,501.8025538450814,344.32766879841313,183.51793873009652,104.25738465738455
2020-08-26,4130.064357872663,3478.72998046875,302.8329675785446,375.5394972116043,72.59201759914288,317.38369008589854,471.9674138958125,361.9096004001429,432.9710185248612,226.61185620836596,31.64587284681406,40.00201376516275,346.82904639909185,502.91985558916014,354.59985439519374,186.57417088594184,105.68548248692592
2020-08-27,4085.7179043409956,3484.550048828125,299.1507650109998,365.5194789991835,73.62356517829286,319.82510414009454,455.3660097103159,361.5948117794407,428.07669758597734,228.37264482155712,31.787166092535305,40.06015597373391,344.28170889488126,498.4506486128451,351.1957768520454,184.36689066738927,104.04648002170325
2020-08-28,4107.535419158483,3508.010009765625,299.3091432415853,371.7321477961906,75.6357222936753,319.9687199540962,456.0493265208057,361.99468472132736,424.6061716955932,229.10739928662818,31.924305892607713,41.38912843603435,348.6949548427832,498.3165778591305,359.39433599044355,186.33646537981815,103.076335247763
2020-08-31,4102.145448434307,3500.31005859375,303.6345036284656,369.19819352306575,74.28261763927591,321.7638765412427,455.3349670892262,358.00447152380616,422.7522553912238,228.6308148991885,31.87651590309249,41.139943921000516,346.4396583645094,499.12103647876097,358.93885438625614,187.87306631368148,103.1546728315107
2020-09-01,4168.813455050422,3526.64990234375,307.87189997706463,383.3085814645841,74.99844143191538,323.48721152543067,458.8136363838548,378.35538448920937,424.0870660780441,229.81569030868692,31.483799690571836,40.79939534143537,345.0929669771039,506.8527795506171,368.5997318743651,191.30282644059363,103.94404351694584
2020-09-02,4220.772821446115,3580.840087890625,310.71645720327183,380.8260889988433,75.77103180984123,324.3488790175246,469.7777005794675,383.72387541201533,425.95582819656954,234.44933817463158,31.96378582025606,42.518750751497535,350.83666330588244,525.0871181000017,365.9387931258418,194.7156168556245,104.14289409484624
2020-09-03,4032.5305199246077,3455.06005859375,296.33522839913155,363.3713901467953,75.64349684774713,319.1070250700865,452.1047335499443,356.77081377685454,407.3128349770398,224.8179781908587,31.074460183748233,41.929020825411286,346.89396090994353,494.02614325354926,340.40819326273345,182.3463809113594,100.38885961940446
2020-09-04,3951.4451318027604,3426.9599609375,289.8788613168442,361.9436488362118,74.56607085610733,319.0352308590435,439.07522130897456,356.84738187669376,399.94166194040184,220.50205324987385,30.87498382268208,42.39416166249335,343.53534056587836,473.4677979819686,324.52647297846863,177.4139722283251,97.44227231879313
2020-09-08,3855.446348641433,3331.840087890625,277.1403152808221,347.3187213285676,73.54968792913041,314.5832501926564,421.10718350249823,345.693520610594,399.3484177753294,212.36670604145843,30.598627499712848,41.37251592379791,346.537005373155,456.12725309156644,326.6360565856558,168.93295066531678,94.13413684117158
2020-09-09,3942.4993472747456,3398.9599609375,287.5903571052765,351.34475398497057,72.7514339285755,320.2559241901837,425.0828190944494,357.07711214030087,410.88719104325946,217.2585037839329,31.105626878960507,41.68814415075204,349.99297272586585,471.7694775086692,335.81749323003817,174.31530283879795,95.56223467071295
2020-09-10,3886.419556906716,3339.18994140625,279.363711067474,344.14163185164307,70.63312899435151,316.09117515179975,416.3395108362714,351.6915887748043,404.4503990658843,212.0820725208148,30.525904154027806,41.53033003727498,352.4754204768567,471.3225636305063,330.2079219635622,172.5749487765521,92.98924960489272
2020-09-11,3871.9500380906807,3340.969970703125,274.182231817175,349.36388656618755,69.35584760081753,320.75856584323145,414.0410772561406,355.1117863521593,409.83413399400513,208.51415396750866,30.706677327397397,42.41077417472979,353.70852384908767,463.2333099145259,318.22171797543785,169.9941405869327,92.5132108653442
2020-09-14,3931.8036716755682,3383.5400390625,273.01642368882335,352.5667265737329,69.38889657517782,325.06695808753267,413.3267178245611,361.27150693739327,416.2412796046967,210.70520584231724,30.82511711034244,42.12005996336123,357.8621612688467,483.8363568031258,326.7918830901401,174.49357549140146,94.29080281411488
2020-09-15,4010.8093850903188,3401.199951171875,277.6937261521872,357.53171150521445,69.48260415823044,333.61189358126074,423.06395867738416,370.70677915755965,423.5531146463388,213.4589189982108,30.93732038367583,42.4024663343552,360.7989115652717,495.99260523427773,335.7215831138978,179.08640858111008,96.7673830013442
2020-09-16,3964.5747961831266,3385.489990234375,270.82823499832364,357.7632700115142,70.24703077974388,336.12512923841535,409.2423619688241,366.9037410810086,417.6947662815086,207.4417986935663,30.83550389503373,42.186510012306975,364.75785496773943,484.01512917385963,336.2729382552339,175.61419826653758,94.64632855951069
2020-09-17,3923.7964843409677,3357.010009765625,264.724669226105,354.65047835342654,69.49076791464286,327.29296211668407,395.731428437734,377.1217527063472,415.2179141837545,203.37081210870667,30.579927482585482,41.987163033982455,361.13965085316323,480.7078914612993,334.3311790617964,171.36943858007382,96.08044882066648
2020-09-18,3879.9235722635162,3319.469970703125,259.989282572384,350.3929264445816,67.35496786057224,324.995136484574,392.1750815004093,371.804307183434,408.14338586046705,198.67096523302823,30.997577051275957,41.904103641313,357.39164247451555,484.5067446690417,328.062417786562,168.03305073044447,95.50198277091263
2020-09-21,3850.581700839912,3281.06005859375,260.47848721409764,352.20657242975943,64.24866329201454,320.8303874461901,385.3730034099151,360.9396858740006,403.93129344833517,203.68192927346416,30.149811235810095,40.77447815733708,351.1287290894512,477.5347585997968,328.80555658118703,171.47130866727582,99.0270361212778
2020-09-22,3909.6774458095365,3315.570068359375,275.3058086148159,354.09739149908467,65.08890842802337,331.67312118011256,395.62270817394824,364.4194191085042,405.35508849683487,210.0233984643723,29.96488144622247,41.247923666281,351.1287290894512,476.0152445945744,335.70958520463233,173.8653593483511,100.15987849432786
2020-09-23,3818.209782401363,3236.919921875,263.9442488415394,351.0875234557653,63.70742048098079,325.71321555458206,386.72411572034997,355.1373090521057,395.3290946390839,201.84831568923536,30.01267143573769,40.04354346149748,348.7923018514288,459.8367030652703,330.2558770216324,167.97363083090283,97.80381130125124
2020-09-24,3820.2568343150747,3246.590087890625,265.6977942229835,346.9457311731413,64.17789491520683,328.15462960877807,387.5161290979683,348.82442630310385,394.06846776141555,204.27105399756147,30.06046142525291,40.45054209000837,350.6581855374882,462.25007892416164,327.7148076287887,171.07230022042995,98.39433140878599
2020-09-25,3893.5280648578646,3298.4599609375,272.3266094858134,348.69504008562467,64.45785005734291,331.38591694402504,395.731428437734,357.50250778213393,398.295360726075,210.830977900481,30.26617112536152,40.46715460224481,354.0005648750245,472.6186377453189,340.0486217746864,177.00647892553854,99.89474439046064
2020-09-28,3962.3517115213645,3351.60009765625,279.27044126180436,355.0235077627105,66.11540112311566,335.7660760074535,398.837396706028,363.7302802458618,403.90160182002296,215.49771517074177,30.567460804500573,40.932292270814145,357.3754014679867,485.31116919132893,348.5947544918661,180.5211394277714,100.90707376935798
2020-09-29,3974.671302770677,3335.469970703125,276.7038890620773,356.2068545555415,65.049247760243,331.7449427830712,406.5557297484712,363.4665370250525,403.5753107399888,214.23340903000337,30.55707084924008,40.63327338758373,354.8118229572472,487.6798775305443,364.17681967642784,180.24948154390657,99.0270361212778
2020-09-30,4027.2555931152297,3363.0,277.04264190302854,378.13778855742373,66.51511192690401,332.1757628331603,406.7265352544363,361.9096004001429,411.88086483588955,215.93460439366302,30.93524366085141,41.00704699162175,356.1260818468587,494.5177587487314,373.13051551871644,181.65873191478883,99.55730432901223
2020-10-01,4090.939102620511,3380.800048828125,283.42423418256686,373.0827160226268,67.77100617718544,333.4682777672591,414.0721672705449,371.78727474074344,411.74738829337036,219.9923592570165,30.611097348366954,40.84923287814468,356.2883186087241,519.3665386258933,384.08592352177817,184.29897295792844,100.09359496836106
2020-10-02,4043.2129236017327,3348.419921875,274.95474725275716,370.6645606295806,66.51627478755577,324.2052905954387,403.68269962163635,369.00519659022746,414.2538867578081,213.0749970635172,30.386687631130982,40.99874231975989,361.2856713661317,500.28303983985904,397.37861935512916,180.02026089372353,96.50224889747699
2020-10-05,4110.9099631352465,3408.60009765625,281.48326847535867,370.7931562672544,66.36385935388381,328.94450288982904,410.9972416233406,372.0935731041898,418.3918406224166,219.34364128338768,30.80018058360342,41.01535483199633,366.802241179825,509.71306928767126,410.97097028818325,183.91694717694241,99.28011616736413
2020-10-06,4064.2817972771277,3360.969970703125,272.7515864170359,376.0926233198038,66.4773925244566,319.6096667231343,401.69488182566073,370.800353736,410.0417943456762,215.3851950351857,30.390841076779818,40.64988589982016,363.5896413487282,510.4281246732632,406.66792744592556,181.96435513037338,97.73752777528445
