Date,total,SP500,ACN,ADBE,BABA,BKNG,DEO,EA,FB,GOOG,GRMN,INTU,MSFT,SWKS,TXN
2020-06-09,3400.5743130119226,3207.179931640625,321.42881129474245,386.89345604541546,327.1932764036722,279.20636584537993,284.3072624467615,219.849288989172,370.6507204532656,78.65125901377155,80.81720387816671,356.49565219684484,384.97072424027175,30.433987631116292,279.6763045733418
2020-06-10,3433.635819549848,3190.139892578125,324.66882793583363,396.3037495487475,331.5811401992395,272.19312492202425,286.20238602792756,226.64069787034262,367.63792744155523,79.17463973668815,79.83715643061659,362.15061587906973,399.24991955340425,29.843453622220704,278.15218038217796
2020-06-11,3251.2902759883914,3002.10009765625,303.7714657312927,377.64878113918223,319.0697817187535,249.43222960010496,269.7910093281848,222.30073200081907,348.53621785221566,75.8253064044695,75.2910306466348,340.1182665587497,377.8108392835649,27.915734619607424,263.77888110481234
2020-06-12,3305.5229289228205,3041.31005859375,312.5148742947011,396.0309887107683,322.62751034323975,255.01488853275347,275.5545162822577,221.48358894830636,354.9811162269201,76.32979056462624,75.49692386517188,343.5577581032044,380.7924379425167,28.714427473426667,262.42410763492757
2020-06-15,3321.5306051534035,3066.590087890625,309.72441972022256,390.9653963154971,321.7232511134222,259.2156176842195,273.7766417343578,229.74586086564344,361.0688111891775,76.6900516215696,77.06171358272621,346.56887273860576,383.2263878204044,28.789091363559788,262.9744894039975
2020-06-16,3383.7637873850285,3124.739990234375,316.8710727655836,401.02838346436937,330.0098096797666,262.83844369914374,280.6733175171816,228.3113233030738,365.9607017330776,77.9253237533301,78.29707289394872,353.22750394518994,392.61741155229686,29.049288625054622,266.9541344530123
2020-06-17,3386.4822265708935,3113.489990234375,318.1112774270115,402.80131404688274,332.42611375376,257.2636442644878,278.64141830300645,232.63312643579894,365.7743512199103,78.37903246693631,79.03828973735472,350.6693078677124,393.9763666428729,29.580996747931746,267.1869876572275
2020-06-18,3389.256139311065,3115.340087890625,314.59220350100424,409.5911414113039,331.3736064064692,255.71054995263293,275.08563939560395,234.88483475909914,366.4110804021083,77.5601967985093,78.38766641277404,351.5751076294522,398.1952275409091,29.209933457634293,266.6789516435641
2020-06-19,3395.187534751136,3097.739990234375,312.45287470635105,416.94599247999,327.0746824335911,255.48442644453434,278.19206801609573,236.4101721515519,370.83707096643286,77.33118311710611,80.99015342773437,350.4612454868764,395.82209313941536,28.813979902341824,264.3715924791152
2020-06-22,3427.6934155338095,3117.860107421875,314.08064184604154,427.30121276644644,328.2161296035709,256.522436095266,274.9879467736835,235.55670362544237,371.5048664663779,78.41900140045004,80.32306141035018,360.00858191737194,406.81548861421896,28.866020045125982,265.09132496946415
2020-06-23,3466.841296500984,3131.2900390625,321.52182250473567,429.1618132902351,339.0968718892869,263.36608438754774,274.49951347568407,237.1546919650888,376.1948851865659,79.09686449093955,80.48777975519727,359.65360583028325,409.533398795371,29.040239816600227,268.0337251134489
2020-06-24,3386.029284161946,3050.330078125,312.9024367729637,420.52110668747696,335.3464252359829,252.88074728515966,264.9066763481905,237.64496117166573,363.42935370814496,77.34468631338392,78.47825993159934,350.22867881127775,401.278216276536,28.601298379403957,262.4664372401605
2020-06-25,3424.3027301613934,3083.760009765625,336.9003224585424,425.6548967244184,329.32792262615874,253.67536170171635,264.9066763481905,237.40891486383094,366.00728936136943,77.85024519082253,79.25242044397476,353.43560368013374,406.3489580843653,28.80266802866734,264.7314506492028
2020-06-26,3331.2591550714556,3009.050048828125,329.38160091827206,415.884172441832,319.7665071558008,242.03266559615324,260.74524492112505,237.75390988423837,335.5688145500826,73.45198779149179,78.12412334438106,350.7060269557486,398.21549936637376,28.474592620273693,261.15400952568234
2020-06-29,3355.881362589865,3053.239990234375,329.76916339653474,413.2344829891627,318.7436539559021,250.19385329460016,261.8979403496191,237.31811503394778,342.65041841032775,75.34621326426682,79.18653310603591,352.4196840083931,402.4952066901558,28.508531693723103,264.11756639719664
2020-06-30,3411.3966306141797,3100.2900390625,332.8696632226361,424.05727629575375,319.75166877236137,250.05566031648192,262.5622024801137,239.78772078239325,352.6361187151548,76.35301236994385,80.29835522946371,362.54231105419467,412.77865498277066,28.929372061584623,268.7746143313275
2020-07-01,3457.6264600391705,3115.860107421875,332.6681231643599,428.4409517317264,320.12226644655726,260.4907541402394,265.5709384786851,245.54407533179696,368.9113858059513,77.67254761128959,79.99363100401835,370.36377563877215,415.1923330351937,28.474592620273693,264.1810850303066
2020-07-02,3480.078469097682,3130.010009765625,334.4199131356868,431.49979730571516,331.4625688486453,262.247984535321,268.05218797977096,243.03814410975463,362.4975537489938,79.11252371513868,80.32306141035018,373.69310991911817,418.3564709713829,29.056076094501908,266.3190773233028
2020-07-06,3562.1673844231605,3179.719970703125,337.2568733151619,440.8905887807404,355.7737672281043,267.5526856121345,271.0218707788563,243.81898939688836,373.15102585710855,80.78692005358815,81.59960187862507,379.0176018090171,427.3621133739841,29.741638128085455,274.19370821086653
2020-07-07,3534.3871998362224,3145.320068359375,335.36556652884514,437.7440732654764,350.60021555331366,260.2803112891114,268.6187872999478,244.74508116197373,374.0517594985127,80.2187110926379,81.30311514126267,376.91228693535555,422.3927925921817,29.92943283845427,272.2250666391493
2020-07-08,3602.058011610836,3169.93994140625,339.33420252146504,445.8490092064296,381.98242388988757,260.88491754932073,272.70208251643845,246.25226967173703,378.2758782391251,80.80312652646455,80.85838503521907,379.91114942337555,431.6823952980472,29.90001816923206,273.62215356409325
2020-07-09,3618.1286957285074,3152.050048828125,339.98530464635394,448.9273270800235,387.7637385595495,262.29510318426185,268.3061828344435,251.9904753384512,379.70462079894145,81.61277764781393,79.82068145445069,376.8878199947007,434.70456855728014,30.031248332589517,276.09884729964756
2020-07-10,3642.709692859129,3185.0400390625,341.45803733276483,454.14878705824015,386.9188102440029,268.12430115028235,276.70724152235437,255.6948701070105,380.58983312980075,83.27367078998557,79.96068733504895,376.4471535841582,433.38615711763345,29.68959971151428,276.31054377633313
2020-07-13,3539.082899564012,3155.219970703125,334.45092475733,431.0321945568788,373.07326394523244,264.8830633476514,271.3735284438466,245.70749840065594,371.163208061133,81.63168080393136,79.46654486723241,364.31715413553025,419.99941731457517,29.29364788243479,272.69077304757974
2020-07-14,3539.3192935715924,3197.52001953125,339.7527766213709,422.56682783667117,368.49268212084746,266.3701953848905,274.8121179411884,251.55465277994276,372.29687984399624,82.13075841089092,80.5783669906602,349.29841210888304,422.5956346442356,29.68054745063392,279.1894414373817
2020-07-15,3568.9319420307784,3226.56005859375,340.68291237623947,421.816742964404,369.42659549805705,282.5622373016587,279.9113627647666,251.37305312017645,373.15102585710855,81.75591284703032,81.90431982070803,354.92890885045307,421.96683666260924,29.712226911289207,279.739807056278
2020-07-16,3528.9562454225093,3215.570068359375,339.6752593947311,415.2704531242036,359.47974397006374,274.3099752740344,277.2738110309286,250.68303537114372,374.16045606564114,81.99140779891256,83.21380395795234,349.7023594313893,413.6102640670991,29.782366397195133,279.8033095392142
2020-07-17,3552.976203740035,3224.72998046875,344.0624694872569,421.24199797468737,366.3580358983609,272.0172255230489,278.40697985967955,251.15515569503114,375.86874809186577,81.85907911273296,82.7031865139699,354.0720803241308,411.50084909275694,30.30728359819901,283.423112568315
2020-07-20,3634.4669983357094,3251.840087890625,346.3723267185431,443.50130390549793,377.727969828354,269.10577992398936,277.4105866639377,257.002310074318,381.13336335875783,84.5688963220167,82.52199947631928,365.63907865894197,429.1875989944137,31.17837900314427,289.1174054074758
2020-07-21,3609.992576735819,3257.300048828125,345.3181681320381,432.7954038539405,382.30855165273897,268.8011189444869,280.02858198643,253.02551581610922,375.4339144300372,84.17460694671894,82.20080655807043,364.61090683982,423.40694095374755,31.099187256357986,286.7888733653236
2020-07-22,3598.120173255974,3276.02001953125,347.6125313799709,433.5454887262077,373.117733856577,270.1877644244649,278.0943753941753,251.13700681234167,372.5142966749105,84.71851279171213,83.46910953826236,362.8483159058658,429.49183112314273,30.838991721076138,280.54421490726645
2020-07-23,3530.734076865512,3235.659912109375,344.6205604021526,420.5795533149938,373.38457594413126,266.24927413284865,283.0373179850014,245.79829823053907,361.2241190812551,81.86610103853172,82.52199947631928,356.86284307720706,410.8112046853847,30.62178234148511,273.1564471556628
2020-07-24,3510.2453641523393,3215.6298828125,343.28734453073156,419.1865258113398,369.1152834991582,267.16638170104574,280.4584056735977,245.5804008053938,358.28898001558355,81.66030916244615,79.6724380857695,353.34991335667996,408.29613655628657,29.777840266754954,274.4054046875521
2020-07-27,3556.4726933574816,3239.409912109375,346.2018219368465,425.8010132932105,371.8725310999555,267.4066331360237,283.5062246832578,247.25101238401604,362.6217953233245,82.65036113992707,82.59612430234107,362.4933398187771,413.4682993901429,30.92723227631681,279.6763045733418
2020-07-28,3528.9323962337535,3218.43994140625,344.43451432722975,421.0861303917419,369.1894075578948,264.09630842908723,286.1633030168389,244.74508116197373,357.37270136697725,81.03754016770736,81.83020127804862,363.2889449623004,409.7565126728896,30.467928430778684,275.46382247028544
2020-07-29,3572.9656544528316,3258.43994140625,347.8450830598904,425.0216753784832,374.22952687916484,268.14628857515424,291.7314545386735,246.8333387081971,362.2956582286244,82.20854024999709,81.3525275030356,369.87417534691997,413.8942243703635,30.872929068312562,278.66023254601504
2020-07-30,3578.9100812938536,3246.219970703125,347.2249689017082,427.53499927651376,374.6594328481448,265.03695615224746,292.9232031666536,251.66360149251543,364.17477945747146,82.71787712131616,82.36552490291751,372.0284614559991,413.569689466818,32.17165231056663,272.83893474098176
2020-07-31,3608.263237672144,3271.1201171875,348.4651735631361,432.8343781818523,372.10971904011774,261.0152510294464,287.66768592192585,257.16573314317696,393.9454824654706,80.09879769873913,81.19604664627145,375.0028196492564,415.82110006746825,32.93866742994357,270.0023828353398
2020-08-03,3658.8039791441506,3294.610107421875,352.1857638924831,436.39002008973415,382.367859947523,259.1480835100053,289.1525124156672,258.50949858408126,391.2898928662073,79.6391483699736,82.3325812339481,381.5268640051849,439.2073588092289,33.305204589800844,273.74919083031307
2020-08-04,3655.657701013556,3306.510009765625,352.13925828748654,435.3671743794879,388.68285879229353,263.05672687875705,275.67176531552377,265.70041840427245,387.98202907754387,79.12710822205594,82.30787505306164,380.22940642242804,432.6153944590508,32.868527944037645,279.90915777755697
2020-08-05,3665.882770785934,3327.77001953125,354.54215038370234,437.8902195629702,392.7001249136648,270.85202619138863,267.36839924953335,265.44616779731246,386.87939991577025,79.59377947662024,84.30091990049365,380.6088494501716,431.9055091755658,32.891151691386604,280.9040730773541
2020-08-06,3726.1664967789297,3349.159912109375,357.9372014780732,452.1127871944976,393.8415494641577,275.095158293,265.45371925702165,266.8444075945031,411.97562921078355,81.02457762674926,84.27621371960718,382.17559279656336,438.8220084292894,33.50205156105002,283.10560015363393
2020-08-07,3678.610560890488,3351.280029296875,358.97586608122475,437.94866619048696,373.71070370698266,275.51757755584003,264.3596334393593,261.4694012473215,416.8830647618858,80.72156669347793,83.91383964430595,378.7483160453822,430.9724790652104,32.66489350334118,282.7245529556693
2020-08-10,3641.166786337685,3360.469970703125,357.084559294908,431.8310047712111,367.82561083119214,277.73178983542164,264.02750237411203,255.4951215645547,408.43482728066095,80.80852648630416,84.09502668195657,372.32221416028887,422.3927925921817,32.47709879297237,286.64071167192157
2020-08-11,3601.684897620571,3333.68994140625,354.34063398036255,423.9793573686319,368.25549418068516,283.4667696730677,265.21928081369475,246.415692740596,397.76583386200144,79.95620315484247,83.59264672605708,366.2266214216294,412.5149974543228,31.97707013075053,287.9742961139293
2020-08-12,3672.800499238801,3380.35009765625,356.1699175233928,433.8474728779452,378.29128553136763,283.9331637856515,272.29178542901377,254.04240741107773,403.60506937225483,81.37674204061197,85.05860543670316,373.01991418708485,424.29939646382184,33.386657675594236,293.47808150428153
2020-08-13,3681.7467251417584,3373.429931640625,359.23940572785096,438.38701589686326,376.11216939753655,281.5619149022768,272.48717067285463,257.4381326328264,405.7947352952852,82.01571091486962,86.16219635541039,375.41898176503616,423.3055199277206,33.49978676961695,290.32398488361116
2020-08-14,3664.610939774685,3372.85009765625,356.9450424799182,436.0295893104798,376.4827670717325,279.3477026226952,266.27428362026836,255.00482464975994,405.7015600387016,81.43669544088257,85.8821783108515,373.9868999775158,423.7111730824766,33.06084533242067,290.7473778369824
2020-08-17,3683.981913086626,3381.989990234375,360.61912720426864,439.90668766970424,380.91510077864433,275.2726104220665,269.3221324415311,255.04115012335677,405.57734216102824,81.99032648827313,86.0468966556986,377.0102294061907,426.51023246419095,33.05405786297339,292.71601940869965
2020-08-18,3721.64891703439,3389.780029296875,363.1150305104777,451.5283209193293,384.2356867019422,279.35399022108925,272.72160911618147,258.9089956689929,407.4098520649262,84.18432555575873,85.83276594907856,378.0995872540038,428.96448511689516,32.39791049861205,294.8963574571025
2020-08-19,3714.0981755523826,3374.85009765625,363.7351446686598,450.0670957740051,386.2961862462052,277.5574815055521,271.08048038968803,257.6015557016854,407.79809809846296,83.58640692565427,85.643341423345,380.1192118042115,425.3338166508523,32.13997630233731,293.1393800617235
2020-08-20,3762.0486043578726,3385.510009765625,366.80463287311795,466.11134905881283,382.41232985886757,277.74906156149797,268.3061828344435,260.54328177401834,417.7682770927451,85.43472284975621,84.77859367550667,391.7596483150951,435.2319145635277,31.818690089603926,293.3299198108795
2020-08-21,3764.422406874578,3397.159912109375,368.1688603661822,460.9873100360248,394.01942910953596,279.42622092459175,265.3365000353582,256.4212410378579,414.66230882445115,85.36288821916695,84.35856975034955,394.41578686340785,432.06777662733856,32.13997630233731,297.05553877797576
2020-08-24,3822.740263579314,3431.280029296875,368.57191682779825,463.987679253795,409.16946384022503,288.0742182608959,270.0059211717687,258.455024227795,421.46438691494535,85.7831026763809,85.35509217406556,407.74533877806533,433.42673171791455,32.1852272494612,298.5161604862033
2020-08-25,3873.897247722919,3443.6201171875,369.2850421959736,471.90752429804445,423.9637392801576,291.1144637794972,268.09127099085964,258.23712680264964,436.10901592555604,86.8644396892458,85.35509217406556,411.7846252325887,439.0653941322726,32.248579265919844,299.87093395608804
2020-08-26,3988.4050056349665,3478.72998046875,372.7575868620478,514.8285751884043,432.79877516607615,293.182623582968,265.1801978026061,260.8156812636678,471.9674138958125,89.24964612589974,86.20337122910037,419.03079920186025,448.5578079408402,32.28930753502952,301.5432198406539
2020-08-27,3952.3515833080914,3484.550048828125,373.40868898693674,497.12828457611687,421.25098421019186,297.34880928228137,264.5940718826862,257.4381326328264,455.3660097103159,88.27471271729824,84.47386945006131,422.2866953061338,459.57147524110843,31.69877352613393,299.5110757860004
2020-08-28,3989.473410816685,3508.010009765625,376.6952348879609,503.09007841244727,428.4109113705089,305.47545352857554,265.4928022681103,255.80381881958317,456.0493265208057,88.81916581096871,85.45392318097382,423.6453389175818,464.29741031992756,32.49519986230712,303.7447469169337
2020-08-31,3956.2343437249706,3500.31005859375,371.95145028387924,500.1189325084354,425.49059988828594,300.0105720487719,262.5817290798567,253.26158983216186,455.3349670892262,88.2666160742176,85.33038599317909,422.76408080471253,457.4417574919498,32.77349991934968,300.9081627109444
2020-09-01,3997.6240167423857,3526.64990234375,372.0909907538055,514.3025555407528,441.7524276415628,302.9016212920654,255.37247864313125,251.1188302214343,458.8136363838548,89.69957025226792,85.65157891142795,424.95504864772005,460.97100493196564,33.13777574019985,306.85649778219744
2020-09-02,4069.1531520591957,3580.840087890625,383.1907621534967,520.0013098245558,438.8914244541239,306.02193784265444,266.7627169182678,253.42501290102084,469.7777005794675,93.34921783451688,87.1422438029605,433.52318449451116,469.8549235337233,34.68311612641523,312.52960159348135
2020-09-03,3904.0661567904945,3455.06005859375,370.4787175974684,494.6734073056031,418.7753718414144,305.50685318153126,261.21412180777884,241.1859605795839,452.1047335499443,88.6803492609525,83.43616586929294,415.7137170688956,440.74888412639416,31.655783918017146,299.89209068361765
2020-09-04,3839.712847291124,3426.9599609375,365.9675083282426,479.2234010388188,417.12993988269193,301.1553750246661,260.0418997795418,236.30122343897926,439.07522130897456,85.93650373331437,83.78207125179065,407.733086630684,434.56257293097207,31.452149477320688,297.3518944651272
2020-09-08,3703.988436194946,3331.840087890625,360.6656328092652,450.1839890290388,400.2751196595224,297.050435901173,263.07016237785615,225.71460610525725,421.10718350249823,82.76865256786668,81.83020127804862,392.6899150174898,411.0546213377198,29.60362049528071,287.9742961139293
2020-09-09,3789.0421675833736,3398.9599609375,370.3702124041218,467.06599712738887,404.9150097786914,293.82646982461836,269.576097484601,233.7044923870538,425.0828190944494,84.09574379697334,83.2961599886947,401.73539900875176,428.55880101278734,31.135389395027484,295.679576280214
2020-09-10,3712.2166533217055,3339.18994140625,362.21588272231594,463.94873465458494,396.61361282890755,285.27111871709013,262.40590024736156,231.08962630654776,416.3395108362714,82.74866810110981,81.86314494701804,392.16359563760136,416.55128812576976,30.59689380270307,290.4086763944244
2020-09-11,3695.1671536453705,3340.969970703125,363.95217871028945,459.1656541114462,402.6321154387317,280.11247011638744,263.01155276702445,228.83791798324756,414.0410772561406,82.13832099200941,82.39846857188694,385.56611310560044,413.83337794461767,30.805050921413745,288.672855726575
2020-09-14,3731.8607667557926,3383.5400390625,370.2461895724854,473.3492771437636,406.32329903622554,280.2459473957101,264.39871645044803,229.1284663555865,413.3267178245611,82.0605457462608,82.11021303924511,389.61761435339736,416.632437326332,31.176114211711194,293.2452283000663
2020-09-15,3786.171429035384,3401.199951171875,372.3700243837851,484.8052917962898,412.0453054111034,280.6244109783136,266.86040954018824,233.03262352071056,423.06395867738416,83.25746431710917,82.34081872203105,394.70953956769756,423.46778737949336,31.882042106062567,297.7117526352148
2020-09-16,3726.1708174602777,3385.489990234375,371.16083134400054,463.69544611621086,412.31217011814465,283.71175597634846,265.80540673361463,230.14535795055505,409.2423619688241,82.14804619440676,81.03133458478673,383.5832076434289,415.9022492680306,31.753073281712215,295.679576280214
2020-09-17,3684.387199061084,3357.010009765625,367.1301957630306,462.03937906002943,408.7247647267794,280.65738253086784,264.8676231487044,227.45785477696427,395.731428437734,80.77774209986806,80.87485372802259,376.05549576314115,411.56169551850275,31.30508303606155,297.2037004713778
2020-09-18,3634.316821028607,3319.469970703125,366.1380131099392,455.46386590607057,403.8180551395431,272.03137261943556,259.7683783251262,228.62002055810225,392.1750815004093,78.858125607139,79.33477647471712,367.36495050486,406.45037911039225,30.773374913184423,293.5204272596881
2020-09-21,3623.1254365576287,3281.06005859375,362.6189628388684,463.3447663511099,405.90823145068504,259.485716042062,250.72258410646376,232.9599725735169,385.3730034099151,77.30093938598972,77.62998087656453,376.6307863784471,410.8112046853847,30.375161745097827,289.9641267135235
2020-09-22,3688.8876313387195,3315.570068359375,367.28520656137385,474.19678297145936,408.0873475845162,262.8792747496905,251.23054400420622,237.9173606613152,395.62270817394824,79.15357395929185,78.35472274380461,388.3568758586767,420.70930259806016,31.59469324056561,293.49923823181115
2020-09-23,3597.5135328496735,3236.919921875,357.5651329831639,458.2304783424752,404.618558782719,257.29975961623904,249.96062935404873,233.19604658956953,386.72411572034997,76.43943150745038,76.9711200639009,373.2402287153022,406.85603226514826,30.300496128751725,286.1115027805549
2020-09-24,3584.3021696975425,3246.590087890625,332.4045835177336,455.58078888980594,399.8452589295163,259.1998986882344,251.66036769137392,234.8303604028128,387.5161290979683,77.14592295645467,76.32873422740317,377.72014422626023,412.1296161250315,30.590106333255786,289.35025861169106
2020-09-25,3639.5765653960357,3298.4599609375,332.73014640764626,467.3777322932798,401.86128856243477,260.33057373724927,252.83261953121365,238.22605791634365,395.731428437734,78.04631186451076,77.04524488992269,389.850181028996,421.52063985692394,31.22362995026816,292.8007109195128
2020-09-28,3719.184426744482,3351.60009765625,345.3646737370347,475.8820733413992,409.1546706957594,267.0250449237305,268.7360065216112,240.20536674999437,398.837396706028,79.10280510609888,78.55237847425876,398.4795029044782,424.80647064460476,32.574391609093404,300.46364533039093
2020-09-29,3712.1879937810345,3335.469970703125,347.3800033549879,476.6808538270298,410.5184448029751,262.7190943467004,265.903099355535,236.10147489652346,406.5557297484712,79.36260317393818,78.24766053217579,396.14165870932584,420.3847676945146,32.66037082532697,299.53223251353
2020-09-30,3763.5969804917395,3363.0,350.3409863660994,477.7524248793412,435.7932333265227,268.63938581140553,268.9509183651951,236.80966923646352,406.7265352544363,79.37718768085543,78.12412334438106,399.28736019538286,426.6116534902179,32.92056636060882,302.2629361808292
2020-10-01,3803.2092953000506,3380.800048828125,349.0852640663818,486.59772440711,429.9674035065423,273.7116566122191,271.3149188330149,241.11330963239024,414.0721672705449,80.48390912031681,77.97587997569987,406.79060513501577,430.9319354142811,34.41387178267899,306.75064954385465
2020-10-02,3717.1880480770665,3348.419921875,344.7755712004958,466.6081453927059,427.1805469973269,268.6440823406938,270.86556854610416,234.37638896161488,403.68269962163635,78.77332843559162,78.18177319423695,393.99962474762805,418.21450629442666,33.22149016500035,298.66432217960534
2020-10-05,3770.2937676664897,3408.60009765625,346.4653615834727,473.8947988197218,427.3287498758262,268.0285111223094,274.8316445409314,237.3725893902341,410.9972416233406,80.26407998599126,79.50772602428478,405.5910526689862,426.7130745162449,34.30526536667049,304.99367214847564
2020-10-06,3719.3824342762787,3360.969970703125,341.59757780269103,466.59842410725423,433.43623754731334,268.48704573690065,270.25991602644126,226.69517222662896,401.69488182566073,78.50433922731715,78.36296023188757,398.27144052364224,417.6465856878979,33.321044320128486,304.5068090125156
2020-10-07,3783.737918630707,3419.43994140625,346.4033383401863,480.4021143320105,439.52884159638717,276.2038267476357,274.5581230865158,227.00388333576632,400.85625712309326,78.8743320800154,79.82068145445069,409.9363439751807,425.597505128652,33.9070521985839,310.64561923222993
2020-10-08,3813.86899462587,3446.830078125,349.7518838295605,478.1518299865074,445.5177126783063,280.90865643254267,275.2028586172674,228.78344362696123,409.6151103884734,80.25922068147136,80.81720387816671,410.034249091908,427.11872767100084,34.28942908876881,313.41866865493563
2020-10-09,3865.2542373735882,3477.139892578125,354.52665640034894,489.17921621810905,444.33177297749495,285.4752739698241,275.9257303585937,231.4346351810641,410.68667323249997,81.8412506738974,81.38547117200503,418.3820704104818,437.7267108671612,34.90711297545354,319.4516629366545
2020-10-12,3948.950740432657,3534.219970703125,357.47212177317067,497.68355726622843,454.1155606240626,289.7325339983148,275.6522089041781,237.66313776257306,428.2353749910352,84.75416307602569,81.59136439054211,429.5451214227867,449.06488212162316,35.54289793147302,327.8978161706441
2020-10-13,3947.4198189589606,3511.929931640625,355.59633262514376,501.01513394949467,457.7325975433329,279.6774756567593,275.2614682280991,241.40385800472922,428.8410615521436,84.89081700476302,81.37723368392207,427.90493990032246,452.0262089551103,34.662753718073375,327.0299381370668
2020-10-14,3897.913059913074,3488.669921875,355.67382619684713,493.2219331744323,446.2589080266982,272.08161589806616,272.975603970854,241.0588352761039,422.13215871823303,84.69636570367639,81.1136906155291,422.653886186496,447.9696155088468,34.687642256855405,323.38897838043636
2020-10-15,3861.4122741848246,3483.340087890625,354.6506792319854,488.1953151070729,443.91670539195445,267.29357138197435,267.1339309946038,238.49842969777526,414.2119301554204,84.21295391427353,81.55842072157269,418.57791799804426,445.5356656309591,34.703481987183046,322.9232719720059
2020-10-16,3875.5814808771956,3483.81005859375,356.63499722829533,489.82215884949585,455.5534814095018,261.91663960165835,270.63113010277726,239.55164676634064,412.98505941931614,84.9626516353523,81.63254554759448,417.5742131195771,445.5356656309591,34.65144011818591,324.12985144814127
2020-10-19,3814.8437814702156,3426.919921875,350.7285488443621,482.39913986784126,452.5590684880292,259.58464986923195,266.21567400943667,235.82907540687398,405.95004318736284,82.8885593684079,80.47954226711433,410.3769730316153,434.50172650522626,34.196662403087956,319.13411822162607
2020-10-20,3838.986912461004,3443.1201171875,357.1620765215478,481.7951418356645,459.2594581514612,262.5196547927619,267.4660620598511,231.27121211220512,415.5164311409061,84.04011563926048,81.36076499111856,409.4467436833285,435.373879240484,34.4930600770393,319.2823122153755
2020-10-21,3851.2363603214712,3435.56005859375,361.3632641940872,483.13947372595504,456.5318646980559,267.2810153546936,264.78945712652705,231.79782064648782,432.8632847723865,86.05911381045416,81.03133458478673,407.3414288096669,435.6781423185649,34.02696876205389,309.33319151775174
2020-10-22,3849.2934858974913,3453.489990234375,353.6740142171838,471.09899279826044,454.0266208013735,281.4127377964762,268.2280168122661,230.47221794238192,431.91593980603324,87.24846980018405,81.56665820965564,406.1541284910187,435.86068159580225,33.877637529361685,313.75737009749366
2020-10-23,3891.702879797639,3465.389892578125,356.09240029675306,475.87232232724585,459.42254465237386,286.36410651475524,270.55296408059985,230.19983230684136,442.2743648338522,88.63498036759916,83.04908561310523,409.3365864192198,438.57859177695434,33.88442499880897,317.4406756095307
2020-10-26,3797.3023640111737,3400.969970703125,339.86128181471753,462.9161379301853,454.90122588379904,274.7025667835172,266.7822733296135,230.03640923798238,430.3474106646841,85.90463144288127,81.87961363982156,401.5885226566069,426.104579309435,33.3255669981427,308.9521443197871
2020-10-27,3830.665398568819,3390.679931640625,342.07815149094694,466.1892679859347,470.1254072927116,266.60260649138314,266.8799659515339,229.92746052540974,439.9448886326317,86.65055117007958,81.21252162243736,404.2568759981931,432.5342762078403,32.83458714437525,311.42883805534143
2020-10-28,3683.172058490546,3271.030029296875,331.6604701828515,445.15737096167936,456.4873947867114,252.0516085859575,256.4860910605366,228.07524928702117,415.6872840401859,81.9168698917247,80.35600507931959,389.86243317637735,411.0951649886491,31.62863058780204,302.70748586173
2020-10-29,3743.8275569870802,3310.110107421875,335.5360949654782,449.19033690384924,463.3360325676166,256.01049523333984,254.94265495596355,224.98824902851877,436.1245135394435,84.65099681032304,82.95849837764231,398.5529410805506,415.2329076354749,32.84363940525561,309.46019648362415
2020-10-30,3665.917178579297,3269.9599609375,336.2647143170069,435.5425142620384,451.66962502216415,254.7918896543446,254.336972624698,217.59759451998073,408.60563278662613,87.55526532069341,85.66804760423148,385.17441793047556,410.66924000842846,31.96801786987017,306.0732466587386
2020-11-02,3682.8251632873375,3310.239990234375,341.3495321394182,433.4383464853274,460.78631875958956,251.9071280094452,255.5092244645377,217.5612690463839,405.88791055186886,87.8264105568892,90.50242263749271,387.3042370988998,410.3852797051641,32.15581258023899,308.2112712520822
2020-11-03,3709.9568671331476,3369.159912109375,349.90691828284014,442.28361628439444,423.32632213789435,262.18516605990226,261.37042404053096,219.2500433618046,412.00667183187323,89.13243600859956,91.10363360030045,397.47583538011895,418.70127770039306,31.40463719118969,311.80988525330605
2020-11-04,3874.5601113390917,3443.43994140625,353.33295734391777,474.6351624065373,438.35774027901533,269.05394557625294,267.0948777951178,227.5486407527385,446.29658805409514,94.47538308541542,91.63071973708641,419.8386564927649,438.90312668049984,31.56980470178358,321.822508433866
2020-11-05,3948.860616991524,3510.449951171875,362.7429856705048,483.63629978854976,426.5579229995292,277.6894060547836,273.5226468796852,233.03262352071056,457.6333532760424,95.24452461793133,93.28609669010366,429.58184051082293,452.898361690368,33.73961989655694,329.29493539593545
2020-11-06,3957.598779005451,3509.43994140625,366.30854154657226,481.84386717772963,444.64310759588074,280.11404201598594,270.5139108811138,216.43542873884275,455.661080487269,95.15702416978537,94.8673613838239,431.1730881519774,453.77054537497764,33.20112775665849,333.9096537248334
2020-11-09,3970.7638085691196,3550.5,372.40103600542835,458.9610909151373,430.6789673270291,332.6412140851876,293.41163646465304,212.40416012434764,432.9253700145659,95.22454015117447,94.93324243840036,440.8183670533081,442.95972012676333,32.71240924189815,330.6920546212268
2020-11-10,3852.991684595358,3545.530029296875,370.06016715249893,440.3158437910238,395.1164289876582,315.24155071710646,306.52119930006313,215.96329456084638,423.07945629127164,94.00331187101149,94.03555102159261,418.93289408513294,427.9908804062586,31.051674970226987,320.67943144066686
