Date,total,SP500,ACN,ADBE,BABA,BKNG,DEO,EA,FB,GOOG,GRMN,INTU,MSFT,TXN
2020-06-02,3383.1477592447204,3080.820068359375,319.0104252151732,380.347166205215,52.70988084542096,44.494123172328734,233.54365645602837,316.00031489214246,361.4104695944224,342.90374506149385,297.72580255323356,351.5138842466533,375.05235450213166,308.4359365004769
2020-06-03,3404.108560460042,3122.8701171875,321.3358000847492,379.8406188571685,53.762455024247835,46.40212717112112,239.35190825269194,304.55963587591987,357.43483400247123,342.22710428700816,308.2898467240326,355.08803734997934,375.9650818376706,319.8511109929812
2020-06-04,3361.911684117875,3112.35009765625,314.8557668025669,375.827095485902,53.62227391155289,46.85029574428781,239.23704407609088,302.622726469358,351.42476928959536,336.4613047177546,300.3990033675718,346.2995869749709,371.0160328813329,323.2957843968912
2020-06-05,3431.09716037316,3193.929931640625,323.2116128877126,382.7435671195102,53.99362852426014,48.732222404144615,242.0263057978216,305.5668271910711,358.3821552721672,342.7060025028982,310.8986434227491,352.6522133298839,379.69714038038853,330.4868415405526
2020-06-08,3468.2110389423865,3232.389892578125,327.53679973695193,387.4974243488905,53.85836703461753,49.49225245315221,242.5349578196184,308.64006308785963,359.36051916295287,344.6644652784114,319.8201246355721,358.6988721872337,382.0499720070658,334.0572211900608
2020-06-09,3469.1391713000157,3207.179931640625,321.42881129474245,386.89345604541546,54.281364555369215,47.800129832729034,238.7612390027903,312.6688283484647,370.6507204532656,346.9398280272234,316.05183270456024,356.49565219684484,384.97072424027175,332.1965845983392
2020-06-10,3506.154050892346,3190.139892578125,324.66882793583363,396.3037495487475,55.00931115905382,46.59946298665054,240.35276378625352,322.3275444056067,367.63792744155523,349.2485211146368,312.21916123027137,362.15061587906973,399.24991955340425,330.38624585126263
2020-06-11,3328.47643829655,3002.10009765625,303.7714657312927,377.64878113918223,52.9336767871412,42.70279770753796,226.5704896338096,316.1552613396238,348.53621785221566,334.47422322218574,294.44062749259194,340.1182665587497,377.8108392835649,313.31379154865465
2020-06-12,3375.113415790627,3041.31005859375,312.5148742947011,396.0309887107683,53.52390396594347,43.65854891680738,231.41068277383997,314.9931235769912,354.9811162269201,336.6995613790306,295.2458140857607,343.5577581032044,380.7924379425167,311.7046058141437
2020-06-15,3397.979103425583,3066.590087890625,309.72441972022256,390.9653963154971,53.37388735971673,44.37771374753838,229.9176237285136,326.74369548817646,361.0688111891775,338.28871469594,301.3652371083123,346.56887273860576,383.2263878204044,312.3583435134785
2020-06-16,3456.883920338094,3124.739990234375,316.8710727655836,401.02838346436937,54.748627425873266,44.997941561293395,235.70945205092906,324.70350158546796,365.9607017330776,343.7376433759599,306.19635666732484,353.22750394518994,392.61741155229686,317.08532421072846
2020-06-17,3467.574605412815,3113.489990234375,318.1112774270115,402.80131404688274,55.14949227174877,44.04353589808031,234.00306309086477,330.8499536757835,365.7743512199103,345.73900514749147,309.0950333172014,350.6693078677124,393.9763666428729,317.36190480725446
